Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID
Academics.de www.academics.de,Langeoog,3777-Academics_de_www_academics_de,7.4860135,53.7460094,,2014-03-13,2015-01-01,
Adrian Stähli,Bern,988-Adrian_StAehli,7.4333,46.95,,2011-02-04,2015-01-01,7007557
Agathe  Mareuge,Spiekeroog,3700-Agathe_Mareuge,7.7167,53.7833,,2014-02-07,2015-01-01,1009246
Alessandra  Matrone,Mainz,1711-Alessandra_Matrone,8.2667,50,,2011-10-05,2015-01-01,7004449
Alexander Gropper,Passau,84-Alexander_Gropper,13.4667,48.5833,,2010-01-11,2015-01-01,7004407
Alexander Kagerer,München,3988-Alexander_Kagerer,11.5833,48.1333,,2014-06-30,2015-01-01,7004333
Alexandra Duppé,Aachen,163-Alexandra_Dupp_,6.1,50.7667,,2010-03-15,2015-01-01,7004799
Alexandra Rieder,Spiekeroog,2491-Alexandra_Rieder,7.7167,53.7833,,2012-06-21,2015-01-01,1009246
Alexandre Martins,Köln,362-Alexandre_Martins,6.95,50.9333,,2010-09-16,2015-01-01,7004446
Aline Willems,Trier,2997-Aline_Willems,6.5833,50,,2013-02-01,2015-01-01,7004451
Amalia Varela,Spiekeroog,3769-Amalia_Varela,7.7167,53.7833,,2014-03-10,2015-01-01,1009246
Amanda Minervini,Providence,366-Amanda_Minervini,-89.65,33.2333,,2010-09-18,2015-01-01,2056108
Amine Bounaira,Spiekeroog,4087-Amine_Bounaira,7.7167,53.7833,,2014-09-11,2015-01-01,1009246
Amor Ayala,Berlin,312-Amor_Ayala,13.4167,52.5333,,2010-08-10,2015-01-01,7003712
Ana  Leiner,Spiekeroog,1784-Ana_Leiner,7.7167,53.7833,,2011-10-30,2015-01-01,1009246
Ana Maria Ferri,Langeoog,3748-Ana_Maria_Ferri,7.4860135,53.7460094,,2014-03-04,2015-01-01,
Ana Maria Fröhling,Spiekeroog,2790-Ana_Maria_FrOehling,7.7167,53.7833,,2012-10-14,2015-01-01,1009246
Ana Pérez,Bamberg,2374-Ana_P_rez,10.9,49.9,,2012-05-31,2015-01-01,7004325
Ana-Sofia Commichau,Heidelberg,3245-Ana_Sofia_Commichau,8.7,49.4167,,2013-06-21,2015-01-01,7005177
Anaïs Boelicke,Spiekeroog,3744-Ana_s_Boelicke,7.7167,53.7833,,2014-03-03,2015-01-01,1009246
André Bonilha,Spiekeroog,151-Andr_Bonilha,7.7167,53.7833,,2010-03-06,2015-01-01,1009246
Andrea  Gremels,Frankfurt am Main,749-Andrea_Gremels,8.662009637,50.1213881,,2010-12-09,2015-01-01,
Andrea  Wurdak,Langeoog,778-Andrea_Wurdak,7.4860135,53.7460094,,2010-12-16,2015-01-01,
Andrea Peskova,Hamburg,1466-Andrea_Peskova,10,53.5833,,2011-07-11,2015-01-01,7003673
Andrea Stock,Spiekeroog,1987-Andrea_Stock,7.7167,53.7833,,2012-01-04,2015-01-01,1009246
Andrea Urban ,Klagenfurt,2540-Andrea_Urban_,14.3333,46.6333,,2012-06-26,2015-01-01,7003084
Andreea Csibi,Graz,1991-Andreea_Csibi,15.3667,47.0833,,2012-01-05,2015-01-01,7003097
Angelika Groß,Osnabrück,2700-Angelika_Gross,8.05,52.2833,,2012-08-21,2015-01-01,7005252
Aniela Mikolajczyk,Spiekeroog,3892-Aniela_Mikolajczyk,7.7167,53.7833,,2014-05-15,2015-01-01,1009246
Anita Maier,Spiekeroog,1184-Anita_Maier,7.7167,53.7833,,2011-04-19,2015-01-01,1009246
Anja Rothenburg,Spiekeroog,2796-Anja_Rothenburg,7.7167,53.7833,,2012-10-18,2015-01-01,1009246
Anke Schmidt,Spiekeroog,3884-Anke_Schmidt,7.7167,53.7833,,2014-05-12,2015-01-01,1009246
Anna  Wörsdörfer,Gießen,3433-Anna_WOersdOerfer,8.7,50.5833,,2013-09-17,2015-01-01,7004429
Anna Sennefelder,Spiekeroog,3890-Anna_Sennefelder,7.7167,53.7833,,2014-05-14,2015-01-01,1009246
Anna Taton ,Berlin,1150-Anna_Taton ,13.4167,52.5333,,2011-04-04,2015-01-01,7003712
Anna-Christine Weirich,Frankfurt am Main,780-Anna_Christine_Weirich,8.662009637,50.1213881,,2010-12-16,2015-01-01,
Anne Seitz,France,3760-Anne_Seitz,2,46,,2014-03-07,2015-01-01,1000070
Anne Sommer,Heidelberg,112-Anne_Sommer,8.7,49.4167,,2010-01-28,2015-01-01,7005177
Anne Wolfsgruber,Salzburg,4017-Anne_Wolfsgruber,13.05,47.8,,2014-07-16,2015-01-01,7003256
Anne-Catherine Luther,Aachen,3101-Anne_Catherine_Luther,6.1,50.7667,,2013-04-07,2015-01-01,7004799
Anne-Kathrin Willeke,Spiekeroog,4043-Anne_Kathrin_Willeke,7.7167,53.7833,,2014-08-02,2015-01-01,1009246
Annette Mayer,Spiekeroog,2325-Annette_Mayer,7.7167,53.7833,,2012-05-18,2015-01-01,1009246
Annika  Mayer,Kassel,4053-Annika_Mayer,9.3333,51.1667,,2014-08-11,2015-01-01,7005941
Antje Ziethen,Montréal,3129-Antje_Ziethen,-73.6,45.5,,2013-04-18,2015-01-01,7013051
Antonella Ruggieri,Dresden,1195-Antonella_Ruggieri,13.75,51.05,,2011-04-21,2015-01-01,7004455
Antonie Rita  Wiedemann,Genova,275-Antonie_Rita_Wiedemann,8.95,44.4167,,2010-07-15,2015-01-01,7008546
Antonina Klokova,Spiekeroog,848-Antonina_Klokova,7.7167,53.7833,,2011-01-03,2015-01-01,1009246
Antonio  Barquero,Potsdam,3157-Antonio_Barquero,13.0667,52.4,,2013-05-06,2015-01-01,7003728
Antonio Gallardo Gracia,Würzburg,2929-Antonio_Gallardo_Gracia,9.9333,49.8,,2012-12-17,2015-01-01,7004335
Apl. Prof. Carlos Balle Blanes,Spiekeroog,3729-Carlos_Balle_Blanes,7.7167,53.7833,,2014-03-01,2015-01-01,1009246
Apl. Prof. Christophe Losfeld,Halle an der Saale,991-Christophe_Losfeld,12.0058500694,51.49571545,,2011-02-04,2015-01-01,
Apl. Prof. Georgia Carvace,Spiekeroog,2921-Georgia_Carvace,7.7167,53.7833,,2012-12-12,2015-01-01,1009246
Apl. Prof. Jalouneix Catherine,Paris,2924-Jalouneix_Catherine,2.3333,48.8667,,2012-12-13,2015-01-01,7008038
Apl. Prof. Magda Hurtado,Spiekeroog,437-Magda_Hurtado,7.7167,53.7833,,2010-10-12,2015-01-01,1009246
Apl. Prof. Marta Estévez Pequeño,Coimbra,2381-Marta_Est_vez_Peque_o,-8.4167,40.2,,2012-06-01,2015-01-01,7010814
Aristhide Nyamsi,Langeoog,3162-_Aristhide_Nyamsi,7.4860135,53.7460094,,2013-05-10,2015-01-01,
Astrid Wlach,Spiekeroog,3885-Astrid_Wlach,7.7167,53.7833,,2014-05-13,2015-01-01,1009246
Bàrbara Roviró,Spiekeroog,3971-B_rbara_Rovir_,7.7167,53.7833,,2014-06-21,2015-01-01,1009246
Barbara Stübner,Spiekeroog,2731-Barbara_StUebner,7.7167,53.7833,,2012-09-12,2015-01-01,1009246
Bastienne Schulz,Nancy,3906-Bastienne_Schulz,6.2,48.7,,2014-05-19,2015-01-01,7008412
Beate Kerpen,Spiekeroog,3787-Beate_Kerpen,7.7167,53.7833,,2014-03-17,2015-01-01,1009246
Beatrice Vervuert,Frankfurt am Main,69-Beatrice_Vervuert,8.662009637,50.1213881,,2009-12-21,2015-01-01,
Beatrice Virendi,Spiekeroog,3964-Beatrice_Virendi,7.7167,53.7833,,2014-06-18,2015-01-01,1009246
Benjamin  Inal,Gießen,473-Benjamin_Inal,8.7,50.5833,,2010-10-19,2015-01-01,7004429
Benjamin Loy,Köln,3234-Benjamin_Loy,6.95,50.9333,,2013-06-17,2015-01-01,7004446
Benny Schulz,Spiekeroog,3223-Benny_Schulz,7.7167,53.7833,,2013-06-12,2015-01-01,1009246
Berit Callsen,Würzburg,1110-Berit_Callsen,9.9333,49.8,,2011-03-18,2015-01-01,7004335
Bernd Tesch ,Berlin,52-Bernd_Tesch ,13.4167,52.5333,,2009-12-08,2015-01-01,7003712
Bernhard Haidacher,Austria,276-Bernhard_Haidacher,13.3333,47.3333,,2010-07-15,2015-01-01,1000062
Birgit Olk,Mannheim,212-Birgit_Olk,8.4667,49.5,,2010-05-25,2015-01-01,7005179
Birgit Ueffing,Spiekeroog,319-Birgit_Ueffing,7.7167,53.7833,,2010-08-22,2015-01-01,1009246
Birgit Ulmer,Stuttgart,256-Birgit_Ulmer,9.3333,48.6667,,2010-06-29,2015-01-01,1003262
Björn Römer,Spiekeroog,2734-BjOern_ROemer,7.7167,53.7833,,2012-09-14,2015-01-01,1009246
Boris Roman Gibhardt,Paris,1027-Boris_Roman_Gibhardt,2.3333,48.8667,,2011-02-16,2015-01-01,7008038
Britta Heinrauch,Spiekeroog,216-Britta_Heinrauch,7.7167,53.7833,,2010-05-27,2015-01-01,1009246
Britta Quisbrok,Spiekeroog,3882-Britta_Quisbrok,7.7167,53.7833,,2014-05-12,2015-01-01,1009246
Britta von Eitzen ,Langeoog,2094-Britta_von_Eitzen_,7.4860135,53.7460094,,2012-02-11,2015-01-01,
Camila de Lira Santos,Spiekeroog,3319-Camila_de_Lira_Santos,7.7167,53.7833,,2013-07-15,2015-01-01,1009246
Carla Amado,Saarbrücken,1848-Carla_Amado,6.9667,49.25,,2011-11-18,2015-01-01,7004454
Carlos Collado Seidel,Marburg,3829-Carlos_Collado_Seidel,8.7667,50.8167,,2014-04-09,2015-01-01,7012330
Carmen Mata Castro,Spiekeroog,3935-Carmen_Mata_Castro,7.7167,53.7833,,2014-06-03,2015-01-01,1009246
Carmen Vidal,Langeoog,2032-Carmen_Vidal,7.4860135,53.7460094,,2012-01-17,2015-01-01,
Carolin Benz,Spiekeroog,1414-Carolin_Benz,7.7167,53.7833,,2011-06-24,2015-01-01,1009246
Carolin Stellbrink,Paderborn,57-Carolin_Stellbrink,8.7333,51.7167,,2009-12-11,2015-01-01,7005101
Carolina  Spiegel,München,3349-Carolina_Spiegel,11.5833,48.1333,,2013-07-26,2015-01-01,7004333
Carolina Caballero,Spiekeroog,3752-Carolina_Caballero,7.7167,53.7833,,2014-03-04,2015-01-01,1009246
Carolina Gutiérrez Rudas,Heidelberg,300-Carolina_Guti_rrez_Rudas,8.7,49.4167,,2010-08-02,2015-01-01,7005177
Caterina Sala,Langeoog,3764-Caterina_Sala,7.4860135,53.7460094,,2014-03-07,2015-01-01,
Catia Russo,Berlin,210-Catia_Russo,13.4167,52.5333,,2010-05-20,2015-01-01,7003712
Catrin Kersten,Siegen,2011-Catrin_Kersten,8.0333,50.8667,,2012-01-13,2015-01-01,7012712
Cecile Croze,Essen,3818-Cecile_Croze,4.4667,51.4667,,2014-04-06,2015-01-01,1026416
Cécile Lambert,Spiekeroog,3820-C_cile_Lambert,7.7167,53.7833,,2014-04-06,2015-01-01,1009246
CHAPTERS IN COLLECTIONS,Jerusalem,1547-Aldina_Quintana,35.3333,31.75,,2011-08-08,2015-01-01,7000245
Christian Beermann,Hamburg,1572-Christian_Beermann,10,53.5833,,2011-08-19,2015-01-01,7003673
Christian Reidenbach,Bonn,241-Christian_Reidenbach,7.1,50.7333,,2010-06-17,2015-01-01,7005090
Christian Schweizer,Saarbrücken,3062-Christian_Schweizer,6.9667,49.25,,2013-03-14,2015-01-01,7004454
Christiane  Ebner,Langeoog,2739-Christiane_Ebner,7.4860135,53.7460094,,2012-09-16,2015-01-01,
Christiane  Quandt,Spiekeroog,3517-Christiane_Quandt,7.7167,53.7833,,2013-10-30,2015-01-01,1009246
Christiane Pflaum,Spiekeroog,1788-Christiane_Pflaum,7.7167,53.7833,,2011-10-31,2015-01-01,1009246
Christin Kunzmann,Spiekeroog,299-Christin_Kunzmann,7.7167,53.7833,,2010-08-02,2015-01-01,1009246
Christina Liebl,Spiekeroog,424-Christina_Liebl,7.7167,53.7833,,2010-10-03,2015-01-01,1009246
Christina Riesenweber,Göttingen,1632-Christina_Riesenweber,9.95,51.5333,,2011-09-08,2015-01-01,7005246
Christine Irmler,Spiekeroog,286-Christine_Irmler,7.7167,53.7833,,2010-07-23,2015-01-01,1009246
Christine Ostmann,Spiekeroog,2044-Christine_Ostmann,7.7167,53.7833,,2012-01-23,2015-01-01,1009246
Christoph  Behrens,Rostock,1903-Christoph_Behrens,12.15,54.1,,2011-12-08,2015-01-01,7003729
Christoph Hornung,Würzburg,3084-Christoph_Hornung,9.9333,49.8,,2013-03-25,2015-01-01,7004335
Christoph Hülsmann,Spiekeroog,3778-Christoph_HUelsmann,7.7167,53.7833,,2014-03-14,2015-01-01,1009246
Christoph Maria Sanders,Tübingen,3194-Christoph_Maria_Sanders,9.75,48.5,,2013-05-27,2015-01-01,1003267
Claudia  Damian,Spiekeroog,3687-Claudia_Damian,7.7167,53.7833,,2014-01-27,2015-01-01,1009246
Claudia Lönze,Siegen,1280-Claudia_LOenze,8.0333,50.8667,,2011-05-18,2015-01-01,7012712
Claudia Schweitzer,Spiekeroog,3544-Claudia_Schweitzer,7.7167,53.7833,,2013-11-08,2015-01-01,1009246
Claudia Sofie Schmitz,Bonn,4063-Claudia_Sofie_Schmitz,7.1,50.7333,,2014-08-18,2015-01-01,7005090
Concetta Di Biase,Spiekeroog,3730-Concetta_Di_Biase,7.7167,53.7833,,2014-03-01,2015-01-01,1009246
Cord-Christian Casper,Spiekeroog,3788-Cord_Christian_Casper,7.7167,53.7833,,2014-03-18,2015-01-01,1009246
Corinna Albert,Bochum,3006-Corinna_Albert,7.1833,51.4667,,2013-02-06,2015-01-01,7004904
Corinna Koch,Bochum,485-Corinna_Koch,7.1833,51.4667,,2010-10-22,2015-01-01,7004904
Corinne Bayerl,Chicago,26-Corinne_Bayerl,-87.65,41.85,,2009-12-02,2015-01-01,7013596
Cornelia Steil,Spiekeroog,3808-Cornelia_Steil,7.7167,53.7833,,2014-03-27,2015-01-01,1009246
Cornelius Griep,Langeoog,1235-Cornelius_Griep,7.4860135,53.7460094,,2011-05-04,2015-01-01,
Cosima Stawenow,Heidelberg,1882-Cosima_Stawenow,8.7,49.4167,,2011-12-01,2015-01-01,7005177
Cristina Cabrera,Langeoog,233-Cristina_Cabrera,7.4860135,53.7460094,,2010-06-08,2015-01-01,
Cristina Murrone,Spiekeroog,3619-Cristina_Murrone,7.7167,53.7833,,2013-12-09,2015-01-01,1009246
Cynthia  Carggiolis Abarza,Bochum,672-Cynthia_Carggiolis_Abarza,7.1833,51.4667,,2010-11-22,2015-01-01,7004904
Daniel  Kallweit,Bochum,632-Daniel_Kallweit,7.1833,51.4667,,2010-11-15,2015-01-01,7004904
Daniel Dengler,Regensburg,1-Daniel_Dengler,12.1,49.0167,,2009-10-24,2015-01-01,7013496
Daniel Souza,Langeoog,206-Daniel_Souza,7.4860135,53.7460094,,2010-05-17,2015-01-01,
Daniel Wendt,Spiekeroog,148-Daniel_Wendt,7.7167,53.7833,,2010-03-02,2015-01-01,1009246
Daniel Werner,Spiekeroog,2784-Daniel_Werner,7.7167,53.7833,,2012-10-11,2015-01-01,1009246
Daniela Bister,Marburg,3917-Daniela_Bister,8.7667,50.8167,,2014-05-24,2015-01-01,7012330
Daniela Gigante,Spiekeroog,149-Daniela_Gigante,7.7167,53.7833,,2010-03-02,2015-01-01,1009246
Daniela Herglotz,München,2608-Daniela_Herglotz,11.5833,48.1333,,2012-07-07,2015-01-01,7004333
Daniela Kopf,Mannheim,3809-Daniela_Kopf,8.4667,49.5,,2014-03-28,2015-01-01,7005179
Daniela Szyska,Kassel,304-Daniela_Szyska,9.3333,51.1667,,2010-08-04,2015-01-01,7005941
David Klein,München,983-David_Klein,11.5833,48.1333,,2011-02-02,2015-01-01,7004333
David Rusek,Langeoog,1461-David_Rusek,7.4860135,53.7460094,,2011-07-09,2015-01-01,
Denis Zh,Heidelberg,3525-Denis_Zh,8.7,49.4167,,2013-11-02,2015-01-01,7005177
Diana  Di Maria,Spiekeroog,3511-Diana_Di_Maria,7.7167,53.7833,,2013-10-24,2015-01-01,1009246
Diego Stefanelli,Spiekeroog,3956-Diego_Stefanelli,7.7167,53.7833,,2014-06-12,2015-01-01,1009246
Dirk Brunke,Bochum,3913-Dirk_Brunke,7.1833,51.4667,,2013-02-06,2015-01-01,7004904
Dirk Brunke,Spiekeroog,3005-Dirk_Brunke,7.7167,53.7833,,2014-05-21,2015-01-01,1009246
Dorothea Kraus,Eichstätt,56-Dorothea_Kraus,11.2167,48.9,,2009-12-09,2015-01-01,7004613
Dr. Aclay Asutay,Langeoog,129-Aclay_Asutay,7.4860135,53.7460094,,2010-02-13,2015-01-01,
Dr. Adriana López-Labourdette,Spiekeroog,3955-Adriana_L_pez_Labourdette,7.7167,53.7833,,2014-06-12,2015-01-01,1009246
Dr. Adriana Vignazia,Graz,1762-Adriana_Vignazia,15.3667,47.0833,,2011-10-25,2015-01-01,7003097
Dr. Albert Göschl,Graz,982-Albert_GOeschl,15.3667,47.0833,,2011-02-02,2015-01-01,7003097
Dr. Albert von Brunn,Zürich,2373-Albert_von_Brunn,8.55,47.3833,,2012-05-31,2015-01-01,7003765
Dr. Alexander Kalkhoff,Regensburg,98-Alexander_Kalkhoff,12.1,49.0167,,2010-01-21,2015-01-01,7013496
Dr. Alexandra Ortiz Wallner,Berlin,153-Alexandra_Ortiz_Wallner,13.4167,52.5333,,2010-03-06,2015-01-01,7003712
Dr. Álvaro Ceballos Viro,Liège,150-_lvaro_Ceballos_Viro,1.0833,47.2167,,2010-03-03,2015-01-01,7017038
Dr. Amina  Kropp,Mannheim,4010-Amina_Kropp,8.4667,49.5,,2014-07-13,2015-01-01,7005179
Dr. André Horak,Bern,2335-Andr_Horak,7.4333,46.95,,2012-05-21,2015-01-01,7007557
Dr. André Weber,Potsdam,2761-Andr_Weber,13.0667,52.4,,2012-09-23,2015-01-01,7003728
Dr. Andrea Berger,Graz,2656-Andrea_Berger,15.3667,47.0833,,2012-07-30,2015-01-01,7003097
Dr. Andrea Seilheimer,Langeoog,1245-Andrea_Seilheimer,7.4860135,53.7460094,,2011-05-06,2015-01-01,
Dr. Angela Oster,München,162-Angela_Oster,11.5833,48.1333,,2010-03-13,2015-01-01,7004333
Dr. Angela Weißhaar,Spiekeroog,3732-Angela_Weisshaar,7.7167,53.7833,,2014-03-01,2015-01-01,1009246
Dr. Angelo Pagliardini,Innsbruck,92-Angelo_Pagliardini,11.4,47.2667,,2010-01-15,2015-01-01,7003249
Dr. Anja Kauß,Kraków,79-Anja_Kauss,19.9167,50.05,,2010-01-07,2015-01-01,7007652
Dr. Anna Albini,Spiekeroog,3804-Anna_Albini,7.7167,53.7833,,2014-03-26,2015-01-01,1009246
Dr. Anna-Sophia Buck,Paris,3974-Anna_Sophia_Buck,2.3333,48.8667,,2014-06-23,2015-01-01,7008038
Dr. Anne Brüske,Heidelberg,175-Anne_BrUeske,8.7,49.4167,,2010-04-09,2015-01-01,7005177
Dr. Anne Kraume ,Potsdam,40-Anne_Kraume ,13.0667,52.4,,2009-12-03,2015-01-01,7003728
Dr. Anne Schülke,Düsseldorf,3878-Anne_SchUelke,6.7833,51.2167,,2014-05-09,2015-01-01,7004443
Dr. Anne Wigger,Frankfurt am Main,404-Anne_Wigger,8.662009637,50.1213881,,2010-09-29,2015-01-01,
Dr. Annette  Lühken,Spiekeroog,801-Annette_LUehken,7.7167,53.7833,,2010-12-20,2015-01-01,1009246
Dr. Annette Clamor,Osnabrück,3008-Annette_Clamor,8.05,52.2833,,2013-02-06,2015-01-01,7005252
Dr. António  Dinis,Graz,2159-Ant_nio_Dinis,15.3667,47.0833,,2012-03-18,2015-01-01,7003097
Dr. Aouicha Mohr,Spiekeroog,87-Aouicha_Mohr,7.7167,53.7833,,2010-01-12,2015-01-01,1009246
Dr. Aouicha Mohr,Spiekeroog,132-Aouicha_Mohr,7.7167,53.7833,,2010-02-14,2015-01-01,1009246
Dr. Arlety Góngora,Havana,840-Arlety_G_ngora,-82.7333,41.1333,,2010-12-30,2015-01-01,2079923
Dr. Arndt Lainck,Spiekeroog,3679-Arndt_Lainck,7.7167,53.7833,,2014-01-21,2015-01-01,1009246
Dr. Artemis Tsoupas,Mannheim,2622-Artemis_Tsoupas,8.4667,49.5,,2012-07-13,2015-01-01,7005179
Dr. Aura Heydenreich,Spiekeroog,3879-Aura_Heydenreich,7.7167,53.7833,,2014-05-10,2015-01-01,1009246
Dr. Aurélie Barjonet,Guyancourt,373-Aur_lie_Barjonet,2.0667,48.7667,,2010-09-19,2015-01-01,1033382
Dr. Barbara Di Noi,Spiekeroog,2768-Barbara_Di_Noi,7.7167,53.7833,,2012-09-30,2015-01-01,1009246
Dr. Barbara Schmitz,Spiekeroog,3826-Barbara_Schmitz,7.7167,53.7833,,2014-04-08,2015-01-01,1009246
Dr. Barbieri Beatrice,Spiekeroog,3967-Barbieri_Beatrice,7.7167,53.7833,,2014-06-18,2015-01-01,1009246
Dr. Beate Langenbruch,Spiekeroog,343-Beate_Langenbruch,7.7167,53.7833,,2010-09-03,2015-01-01,1009246
Dr. Beate Weghofer,Langeoog,529-Beate_Weghofer,7.4860135,53.7460094,,2010-10-28,2015-01-01,
Dr. Beatrice  Nickel,Stuttgart,49-Beatrice_Nickel,9.3333,48.6667,,2009-12-07,2015-01-01,1003262
Dr. Beatrice Bernardini,Spiekeroog,3508-Beatrice_Bernardini,7.7167,53.7833,,2013-10-23,2015-01-01,1009246
Dr. Beatrice Schuchardt,Siegen,55-Beatrice_Schuchardt,8.0333,50.8667,,2009-12-09,2015-01-01,7012712
Dr. Betül Dilmac,Freiburg,2785-BetUel_Dilmac,7.85,48,,2012-10-12,2015-01-01,1003143
Dr. Biagio Costante,Spiekeroog,293-Biagio_Costante,7.7167,53.7833,,2010-07-29,2015-01-01,1009246
Dr. Birgit  Aka,Passau,41-Birgit_Aka,13.4667,48.5833,,2009-12-03,2015-01-01,7004407
Dr. Carlos Ginés Orta,Spiekeroog,3723-Carlos_Gin_s_Orta,7.7167,53.7833,,2014-02-28,2015-01-01,1009246
Dr. Carmela Fischer Díaz,Spiekeroog,3791-Carmela_Fischer_D_az,7.7167,53.7833,,2014-03-18,2015-01-01,1009246
Dr. Carmen Konzett,Innsbruck,386-Carmen_Konzett,11.4,47.2667,,2010-09-23,2015-01-01,7003249
Dr. Carmen Ramos,Würzburg,303-Carmen_Ramos,9.9333,49.8,,2010-08-04,2015-01-01,7004335
Dr. Carolin Patzelt,Bochum,1105-Carolin_Patzelt,7.1833,51.4667,,2011-03-15,2015-01-01,7004904
Dr. Caroline Mannweiler,Mainz,2670-Caroline_Mannweiler,8.2667,50,,2012-08-03,2015-01-01,7004449
Dr. Caroline Surmann,Langeoog,2740-Caroline_Surmann,7.4860135,53.7460094,,2012-09-16,2015-01-01,
Dr. Cecilia Mussini,Spiekeroog,3939-Cecilia_Mussini,7.7167,53.7833,,2014-06-04,2015-01-01,1009246
Dr. Charlotte Krauss,Strasbourg,3018-Charlotte_Krauss,7.75,48.5833,,2013-02-12,2015-01-01,7012346
Dr. Christian Grünnagel,Gießen,742-Christian_GrUennagel,8.7,50.5833,,2010-12-07,2015-01-01,7004429
Dr. Christian van Treeck,Hamburg,493-Christian_van_Treeck,10,53.5833,,2010-10-23,2015-01-01,7003673
Dr. Christian Wille,Langeoog,2589-Christian_Wille,7.4860135,53.7460094,,2012-07-01,2015-01-01,
Dr. Christina Schaefer,Berlin,2962-Christina_Schaefer,13.4167,52.5333,,2013-01-05,2015-01-01,7003712
Dr. Christine Felbeck,Spiekeroog,3556-Christine_Felbeck,7.7167,53.7833,,2013-11-13,2015-01-01,1009246
Dr. Christine Konecny,Innsbruck,305-Christine_Konecny,11.4,47.2667,,2010-08-04,2015-01-01,7003249
Dr. Christof Schöch,Würzburg,13-Christof_SchOech,9.9333,49.8,,2009-11-01,2015-01-01,7004335
Dr. Christoph Mayer,Dresden,1741-Christoph_Mayer,13.75,51.05,,2011-10-17,2015-01-01,7004455
Dr. Christoph Platen,Spiekeroog,3866-Christoph_Platen,7.7167,53.7833,,2014-05-05,2015-01-01,1009246
Dr. Christophe Gérard,Tübingen,65-Christophe_G_rard,9.75,48.5,,2009-12-19,2015-01-01,1003267
Dr. Claire Block,Bremen,4084-Claire_Block,8.8,53.0833,,2014-09-10,2015-01-01,7005286
Dr. Claude Paul,Mannheim,1774-Claude_Paul,8.4667,49.5,,2011-10-28,2015-01-01,7005179
Dr. Claudia  Nickel,Göttingen,2447-Claudia_Nickel,9.95,51.5333,,2012-06-15,2015-01-01,7005246
Dr. Claudia Elisabeth Pichler,Klagenfurt,768-Claudia_Elisabeth_Pichler,14.3333,46.6333,,2010-12-14,2015-01-01,7003084
Dr. Claus D. Pusch,Freiburg,1088-Claus_D_Pusch,7.85,48,,2011-03-09,2015-01-01,1003143
Dr. Corinna Manuela Kirstein,Langeoog,3015-Corinna_Manuela_Kirstein,7.4860135,53.7460094,,2013-02-09,2015-01-01,
Dr. Corinne M. Dölling,Jena,3583-Corinne_M_DOelling,11.5833,50.9333,,2013-11-25,2015-01-01,7005973
Dr. Cristel Valzer,Spiekeroog,3954-Cristel_Valzer,7.7167,53.7833,,2014-06-11,2015-01-01,1009246
Dr. Cristina Bianchi,Spiekeroog,3862-Cristina_Bianchi,7.7167,53.7833,,2014-04-29,2015-01-01,1009246
Dr. Dagmar Schmelzer,Regensburg,597-Dagmar_Schmelzer,12.1,49.0167,,2010-11-10,2015-01-01,7013496
Dr. Dagmar Stöferle,München,603-Dagmar_StOeferle,11.5833,48.1333,,2010-11-11,2015-01-01,7004333
Dr. Daniel Winkler,Innsbruck,10-Daniel_Winkler,11.4,47.2667,,2009-10-30,2015-01-01,7003249
Dr. Daniela Müller,Spiekeroog,3416-Daniela_MUeller,7.7167,53.7833,,2013-09-05,2015-01-01,1009246
Dr. Daniela Müller,Spiekeroog,4060-Daniela_MUeller,7.7167,53.7833,,2014-08-14,2015-01-01,1009246
Dr. Daniela Pietrini,Heidelberg,2092-Daniela_Pietrini,8.7,49.4167,,2012-02-09,2015-01-01,7005177
Dr. Danielle  Dahan-Feucht,Konstanz,3614-Danielle_Dahan_Feucht,9.1667,47.6667,,2013-12-06,2015-01-01,7005174
Dr. Daron Burrows,Manchester,3036-Daron_Burrows,,,,2013-02-26,2015-01-01,7026570
Dr. David Schidlowsky,Langeoog,3999-David_Schidlowsky,7.4860135,53.7460094,,2014-07-07,2015-01-01,
"Dr. des. Karoline Henriette Heyder, geb. Meyer-Holz   ",Göttingen,1298-Dr_des_Karoline_Henriette_Heyder_geb_Meyer_Holz ,9.95,51.5333,,2011-05-25,2015-01-01,7005246
Dr. Diego Bertelli ,New Haven,1358-Diego_Bertelli ,-91.2167,38.6,,2011-06-08,2015-01-01,2059864
Dr. Dirk Vetter,Spiekeroog,2425-Dirk_Vetter,7.7167,53.7833,,2012-06-09,2015-01-01,1009246
Dr. Dominic Angeloch,Spiekeroog,3852-Dominic_Angeloch,7.7167,53.7833,,2014-04-25,2015-01-01,1009246
Dr. Donatus  Düsterhaus,Spiekeroog,858-Donatus_DUesterhaus,7.7167,53.7833,,2011-01-06,2015-01-01,1009246
Dr. Doris  Wieser,Göttingen,271-Doris_Wieser,9.95,51.5333,,2010-07-14,2015-01-01,7005246
Dr. Doris Bachmann-Medick,Gießen,134-Doris_Bachmann_Medick,8.7,50.5833,,2010-02-18,2015-01-01,7004429
Dr. Doris Eibl,Spiekeroog,4018-Doris_Eibl,7.7167,53.7833,,2014-07-17,2015-01-01,1009246
Dr. Doris Grüter,Bonn,4006-Doris_GrUeter,7.1,50.7333,,2014-07-10,2015-01-01,7005090
Dr. Doris Pany,Göttingen,1831-Doris_Pany,9.95,51.5333,,2011-11-14,2015-01-01,7005246
