Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID
PD Dr. Anja Overbeck,Göttingen,"<a href=""http://www.romanistik.de/pers/288"">PD Dr. Anja Overbeck</a>",9.95,51.5333,,2010-07-26,2015-01-01,7005246
PD Dr. Anja Overbeck,Göttingen,"<a href=""http://www.romanistik.de/pers/3413"">PD Dr. Anja Overbeck</a>",9.95,51.5333,,2013-09-04,2015-01-01,7005246
PD Dr. Annette  Endruschat,Regensburg,"<a href=""http://www.romanistik.de/pers/77"">PD Dr. Annette  Endruschat</a>",12.1,49.0167,,2010-01-03,2015-01-01,7013496
PD Dr. Annette Keilhauer,Erlangen,"<a href=""http://www.romanistik.de/pers/230"">PD Dr. Annette Keilhauer</a>",11.0333,49.6,,2010-06-06,2015-01-01,7004332
PD Dr. Aurelia Merlan,München,"<a href=""http://www.romanistik.de/pers/265"">PD Dr. Aurelia Merlan</a>",11.5833,48.1333,,2010-07-06,2015-01-01,7004333
PD Dr. Bettina  Full,Bamberg,"<a href=""http://www.romanistik.de/pers/1359"">PD Dr. Bettina  Full</a>",10.9,49.9,,2011-06-08,2015-01-01,7004325
PD Dr. Bettina Lindorfer,Berlin,"<a href=""http://www.romanistik.de/pers/2076"">PD Dr. Bettina Lindorfer</a>",13.4167,52.5333,,2012-02-03,2015-01-01,7003712
PD Dr. Caroline  Lüderssen,Heidelberg,"<a href=""http://www.romanistik.de/pers/3822"">PD Dr. Caroline  Lüderssen</a>",8.7,49.4167,,2014-04-07,2015-01-01,7005177
PD Dr. Caroline Lüderssen,Heidelberg,"<a href=""http://www.romanistik.de/pers/1443"">PD Dr. Caroline Lüderssen</a>",8.7,49.4167,,2011-07-05,2015-01-01,7005177
PD Dr. Christian Rivoletti,Erlangen,"<a href=""http://www.romanistik.de/pers/1468"">PD Dr. Christian Rivoletti</a>",11.0333,49.6,,2011-07-12,2015-01-01,7004332
PD Dr. Christiane Maaß,Hildesheim,"<a href=""http://www.romanistik.de/pers/786"">PD Dr. Christiane Maaß</a>",9.9667,52.15,,2010-12-17,2015-01-01,7005248
PD Dr. Claudia  Jünke,Bonn,"<a href=""http://www.romanistik.de/pers/2133"">PD Dr. Claudia  Jünke</a>",7.1,50.7333,,2012-03-02,2015-01-01,7005090
PD Dr. Cordula Neis,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3942"">PD Dr. Cordula Neis</a>",7.7167,53.7833,,2014-06-05,2015-01-01,1009246
PD Dr. Edi Zollinger,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3079"">PD Dr. Edi Zollinger</a>",7.7167,53.7833,,2013-03-21,2015-01-01,1009246
PD Dr. Eva-Maria Güida,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3843"">PD Dr. Eva-Maria Güida</a>",7.7167,53.7833,,2014-04-17,2015-01-01,1009246
PD Dr. Gabriele Birken-Silverman,Mannheim,"<a href=""http://www.romanistik.de/pers/121"">PD Dr. Gabriele Birken-Silverman</a>",8.4667,49.5,,2010-02-05,2015-01-01,7005179
PD Dr. Gerhild Fuchs,Innsbruck,"<a href=""http://www.romanistik.de/pers/1582"">PD Dr. Gerhild Fuchs</a>",11.4,47.2667,,2011-08-22,2015-01-01,7003249
PD Dr. Gernot Kamecke,Berlin,"<a href=""http://www.romanistik.de/pers/2960"">PD Dr. Gernot Kamecke</a>",13.4167,52.5333,,2013-01-04,2015-01-01,7003712
PD Dr. Giovanna D'Aniello,Bari,"<a href=""http://www.romanistik.de/pers/3030"">PD Dr. Giovanna D'Aniello</a>",16.8667,41.1167,,2013-02-18,2015-01-01,7004101
PD Dr. Grazia Dolores Folliero-Metz,Langeoog,"<a href=""http://www.romanistik.de/pers/4033"">PD Dr. Grazia Dolores Folliero-Metz</a>",7.4860135,53.7460094,,2014-07-29,2015-01-01,
PD Dr. Grazia Martino ,Trinitapoli,"<a href=""http://www.romanistik.de/pers/1845"">PD Dr. Grazia Martino</a>",16.1,41.3667,,2011-11-17,2015-01-01,1047215
PD Dr. Henning Teschke,Augsburg,"<a href=""http://www.romanistik.de/pers/514"">PD Dr. Henning Teschke</a>",10.9,48.35,,2010-10-26,2015-01-01,7004324
PD Dr. Hubert Pöppel,Regensburg,"<a href=""http://www.romanistik.de/pers/2858"">PD Dr. Hubert Pöppel</a>",12.1,49.0167,,2012-11-14,2015-01-01,7013496
PD Dr. Jutta Weiser,Mannheim,"<a href=""http://www.romanistik.de/pers/573"">PD Dr. Jutta Weiser</a>",8.4667,49.5,,2010-11-06,2015-01-01,7005179
PD Dr. Karin Becker,Münster,"<a href=""http://www.romanistik.de/pers/1900"">PD Dr. Karin Becker</a>",7.6167,51.9667,,2011-12-07,2015-01-01,1002616
PD Dr. Kirsten von Hagen,Bonn,"<a href=""http://www.romanistik.de/pers/2676"">PD Dr. Kirsten von Hagen</a>",7.1,50.7333,,2012-08-06,2015-01-01,7005090
PD Dr. Kristin Reinke,Mainz,"<a href=""http://www.romanistik.de/pers/8"">PD Dr. Kristin Reinke</a>",8.2667,50,,2009-10-29,2015-01-01,7004449
PD Dr. Lars Schneider,München,"<a href=""http://www.romanistik.de/pers/4"">PD Dr. Lars Schneider</a>",11.5833,48.1333,,2009-10-28,2015-01-01,7004333
PD Dr. Ludger Scherer,Bonn,"<a href=""http://www.romanistik.de/pers/3510"">PD Dr. Ludger Scherer</a>",7.1,50.7333,,2013-10-24,2015-01-01,7005090
PD Dr. Lydia  Bauer,Potsdam,"<a href=""http://www.romanistik.de/pers/3689"">PD Dr. Lydia  Bauer</a>",13.0667,52.4,,2014-01-27,2015-01-01,7003728
PD Dr. Margit Thir,Wien,"<a href=""http://www.romanistik.de/pers/1185"">PD Dr. Margit Thir</a>",16.3667,48.2167,,2011-04-19,2015-01-01,7003321
PD Dr. Margot Brink,Berlin,"<a href=""http://www.romanistik.de/pers/1776"">PD Dr. Margot Brink</a>",13.4167,52.5333,,2011-10-28,2015-01-01,7003712
PD Dr. Marianna Franchi,Pisa,"<a href=""http://www.romanistik.de/pers/1238"">PD Dr. Marianna Franchi</a>",10.4,43.7167,,2011-05-05,2015-01-01,7006082
PD Dr. Natascha Ueckmann,Bremen,"<a href=""http://www.romanistik.de/pers/3067"">PD Dr. Natascha Ueckmann</a>",8.8,53.0833,,2013-03-16,2015-01-01,7005286
PD Dr. Niklas Bender,Koblenz,"<a href=""http://www.romanistik.de/pers/1856"">PD Dr. Niklas Bender</a>",8.2333,47.6167,,2011-11-21,2015-01-01,7007549
PD Dr. Novella Di Nunzio,Langeoog,"<a href=""http://www.romanistik.de/pers/3186"">PD Dr. Novella Di Nunzio</a>",7.4860135,53.7460094,,2013-05-22,2015-01-01,
PD Dr. Patrick O. Steinkrüger,Berlin,"<a href=""http://www.romanistik.de/pers/4027"">PD Dr. Patrick O. Steinkrüger</a>",13.4167,52.5333,,2014-07-24,2015-01-01,7003712
PD Dr. Paul Gévaudan,Tübingen,"<a href=""http://www.romanistik.de/pers/100"">PD Dr. Paul Gévaudan</a>",9.75,48.5,,2010-01-22,2015-01-01,1003267
PD Dr. Philipp Burdy,Bamberg,"<a href=""http://www.romanistik.de/pers/3266"">PD Dr. Philipp Burdy</a>",10.9,49.9,,2013-06-28,2015-01-01,7004325
PD Dr. Santa Ferretti,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4064"">PD Dr. Santa Ferretti</a>",7.7167,53.7833,,2014-08-20,2015-01-01,1009246
PD Dr. Sonja Maria Steckbauer,Eichstätt,"<a href=""http://www.romanistik.de/pers/3756"">PD Dr. Sonja Maria Steckbauer</a>",11.2167,48.9,,2009-12-28,2015-01-01,7004613
PD Dr. Sonja Maria Steckbauer,Spiekeroog,"<a href=""http://www.romanistik.de/pers/75"">PD Dr. Sonja Maria Steckbauer</a>",7.7167,53.7833,,2014-03-04,2015-01-01,1009246
PD Dr. Steffen Schneider,Tübingen,"<a href=""http://www.romanistik.de/pers/1840"">PD Dr. Steffen Schneider</a>",9.75,48.5,,2011-11-16,2015-01-01,1003267
PD Dr. Thomas Höpel,Leipzig,"<a href=""http://www.romanistik.de/pers/873"">PD Dr. Thomas Höpel</a>",12.4167,51.3333,,2011-01-09,2015-01-01,7012329
PD Dr. Thomas Stauder,Augsburg,"<a href=""http://www.romanistik.de/pers/3803"">PD Dr. Thomas Stauder</a>",10.9,48.35,,2014-03-25,2015-01-01,7004324
PD Dr. Ursula Jung,Bochum,"<a href=""http://www.romanistik.de/pers/535"">PD Dr. Ursula Jung</a>",7.1833,51.4667,,2010-10-29,2015-01-01,7004904
Peter Peetz,Hamburg,"<a href=""http://www.romanistik.de/pers/173"">Peter Peetz</a>",10,53.5833,,2010-04-07,2015-01-01,7003673
Petra Noack,Frankfurt am Main,"<a href=""http://www.romanistik.de/pers/83"">Petra Noack</a>",8.662009637,50.1213881,,2010-01-08,2015-01-01,
Philipp Krämer,Potsdam,"<a href=""http://www.romanistik.de/pers/349"">Philipp Krämer</a>",13.0667,52.4,,2010-09-07,2015-01-01,7003728
Prof. Dr. Albrecht  Buschmann,Rostock,"<a href=""http://www.romanistik.de/pers/2276"">Prof. Dr. Albrecht  Buschmann</a>",12.15,54.1,,2012-04-27,2015-01-01,7003729
Prof. Dr. Alfonso de Toro,Leipzig,"<a href=""http://www.romanistik.de/pers/3622"">Prof. Dr. Alfonso de Toro</a>",12.4167,51.3333,,2013-12-10,2015-01-01,7012329
Prof. Dr. Álvaro S. Octavio de Toledo y Huerta,München,"<a href=""http://www.romanistik.de/pers/3845"">Prof. Dr. Álvaro S. Octavio de Toledo y Huerta</a>",11.5833,48.1333,,2014-04-20,2015-01-01,7004333
Prof. Dr. Andre Klump,Trier,"<a href=""http://www.romanistik.de/pers/814"">Prof. Dr. Andre Klump</a>",6.5833,50,,2010-12-23,2015-01-01,7004451
Prof. Dr. Andrea Oberhuber,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3958"">Prof. Dr. Andrea Oberhuber</a>",7.7167,53.7833,,2014-06-13,2015-01-01,1009246
Prof. Dr. Andrea Pagni,Erlangen,"<a href=""http://www.romanistik.de/pers/4052"">Prof. Dr. Andrea Pagni</a>",11.0333,49.6,,2014-08-11,2015-01-01,7004332
Prof. Dr. Andreas Dufter,München,"<a href=""http://www.romanistik.de/pers/201"">Prof. Dr. Andreas Dufter</a>",11.5833,48.1333,,2010-05-15,2015-01-01,7004333
Prof. Dr. Andrei Corbea-Hoisie,Iași,"<a href=""http://www.romanistik.de/pers/2993"">Prof. Dr. Andrei Corbea-Hoisie</a>",27.6333,47.15,,2013-01-30,2015-01-01,7004033
Prof. Dr. Angelica Rieger,Aachen,"<a href=""http://www.romanistik.de/pers/1931"">Prof. Dr. Angelica Rieger</a>",6.1,50.7667,,2011-12-16,2015-01-01,7004799
Prof. Dr. Anja  Bandau,Berlin,"<a href=""http://www.romanistik.de/pers/291"">Prof. Dr. Anja  Bandau</a>",13.4167,52.5333,,2010-07-27,2015-01-01,7003712
Prof. Dr. Annette Gerstenberg,Berlin,"<a href=""http://www.romanistik.de/pers/14"">Prof. Dr. Annette Gerstenberg</a>",13.4167,52.5333,,2009-11-02,2015-01-01,7003712
Prof. Dr. Annette Sabban,Hildesheim,"<a href=""http://www.romanistik.de/pers/2864"">Prof. Dr. Annette Sabban</a>",9.9667,52.15,,2012-11-16,2015-01-01,7005248
Prof. Dr. Antonella Benucci,Siena,"<a href=""http://www.romanistik.de/pers/2184"">Prof. Dr. Antonella Benucci</a>",11.3167,43.3167,,2012-03-28,2015-01-01,7011179
Prof. Dr. Axel Schönberger,Bremen,"<a href=""http://www.romanistik.de/pers/74"">Prof. Dr. Axel Schönberger</a>",8.8,53.0833,,2009-12-25,2015-01-01,7005286
Prof. Dr. Barbara Wehr,Mainz,"<a href=""http://www.romanistik.de/pers/2202"">Prof. Dr. Barbara Wehr</a>",8.2667,50,,2012-04-04,2015-01-01,7004449
Prof. Dr. Bärbel Pauline Kuhn,Siegen,"<a href=""http://www.romanistik.de/pers/2708"">Prof. Dr. Bärbel Pauline Kuhn</a>",8.0333,50.8667,,2012-08-25,2015-01-01,7012712
Prof. Dr. Benedicte Vauthier,Bern,"<a href=""http://www.romanistik.de/pers/1172"">Prof. Dr. Benedicte Vauthier</a>",7.4333,46.95,,2011-04-17,2015-01-01,7007557
Prof. Dr. Bénédicte Vauthier,Tours,"<a href=""http://www.romanistik.de/pers/295"">Prof. Dr. Bénédicte Vauthier</a>",0.7,47.3833,,2010-07-31,2015-01-01,7008323
Prof. Dr. Benjamin Lucas Meisnitzer,Mainz,"<a href=""http://www.romanistik.de/pers/3972"">Prof. Dr. Benjamin Lucas Meisnitzer</a>",8.2667,50,,2014-06-21,2015-01-01,7004449
Prof. Dr. Bettina Kluge,Hildesheim,"<a href=""http://www.romanistik.de/pers/3721"">Prof. Dr. Bettina Kluge</a>",9.9667,52.15,,2014-02-27,2015-01-01,7005248
Prof. Dr. Birgit Mertz-Baumgartner,Innsbruck,"<a href=""http://www.romanistik.de/pers/2330"">Prof. Dr. Birgit Mertz-Baumgartner</a>",11.4,47.2667,,2012-05-20,2015-01-01,7003249
Prof. Dr. Birgit Wagner,Wien,"<a href=""http://www.romanistik.de/pers/2595"">Prof. Dr. Birgit Wagner</a>",16.3667,48.2167,,2012-07-02,2015-01-01,7003321
Prof. Dr. Brigitte  Sändig,Potsdam,"<a href=""http://www.romanistik.de/pers/76"">Prof. Dr. Brigitte  Sändig</a>",13.0667,52.4,,2009-12-28,2015-01-01,7003728
Prof. Dr. Brigitte Burrichter,Würzburg,"<a href=""http://www.romanistik.de/pers/2319"">Prof. Dr. Brigitte Burrichter</a>",9.9333,49.8,,2012-05-15,2015-01-01,7004335
Prof. Dr. Carmela Di Giovanni,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3945"">Prof. Dr. Carmela Di Giovanni</a>",7.7167,53.7833,,2014-06-06,2015-01-01,1009246
Prof. Dr. Carolin Fischer,Pau,"<a href=""http://www.romanistik.de/pers/1998"">Prof. Dr. Carolin Fischer</a>",-0.372,43.301,,2012-01-09,2015-01-01,7031499
Prof. Dr. Carsten Sinner,Leipzig,"<a href=""http://www.romanistik.de/pers/1930"">Prof. Dr. Carsten Sinner</a>",12.4167,51.3333,,2011-12-16,2015-01-01,7012329
Prof. Dr. Christian  von Tschilschke,Siegen,"<a href=""http://www.romanistik.de/pers/1303"">Prof. Dr. Christian  von Tschilschke</a>",8.0333,50.8667,,2011-05-26,2015-01-01,7012712
Prof. Dr. Christiane  Solte-Gresser,Saarbrücken,"<a href=""http://www.romanistik.de/pers/886"">Prof. Dr. Christiane  Solte-Gresser</a>",6.9667,49.25,,2011-01-14,2015-01-01,7004454
Prof. Dr. Christine Michler,Bamberg,"<a href=""http://www.romanistik.de/pers/32"">Prof. Dr. Christine Michler</a>",10.9,49.9,,2009-12-03,2015-01-01,7004325
Prof. Dr. Christoph Bürgel,Osnabrück,"<a href=""http://www.romanistik.de/pers/3385"">Prof. Dr. Christoph Bürgel</a>",8.05,52.2833,,2013-08-17,2015-01-01,7005252
Prof. Dr. Christoph Gabriel,Hamburg,"<a href=""http://www.romanistik.de/pers/418"">Prof. Dr. Christoph Gabriel</a>",10,53.5833,,2010-10-01,2015-01-01,7003673
Prof. Dr. Christoph Vatter,Saarbrücken,"<a href=""http://www.romanistik.de/pers/2798"">Prof. Dr. Christoph Vatter</a>",6.9667,49.25,,2012-10-18,2015-01-01,7004454
Prof. Dr. Claudia Gronemann,Mannheim,"<a href=""http://www.romanistik.de/pers/3035"">Prof. Dr. Claudia Gronemann</a>",8.4667,49.5,,2013-02-24,2015-01-01,7005179
Prof. Dr. Claudia Hammerschmidt,Trier,"<a href=""http://www.romanistik.de/pers/767"">Prof. Dr. Claudia Hammerschmidt</a>",6.5833,50,,2010-12-14,2015-01-01,7004451
Prof. Dr. Cornelia Ruhe,Mannheim,"<a href=""http://www.romanistik.de/pers/24"">Prof. Dr. Cornelia Ruhe</a>",8.4667,49.5,,2009-12-02,2015-01-01,7005179
Prof. Dr. Daniel Reimann,Essen,"<a href=""http://www.romanistik.de/pers/72"">Prof. Dr. Daniel Reimann</a>",4.4667,51.4667,,2009-12-23,2015-01-01,1026416
Prof. Dr. Daniela Pirazzini,Bonn,"<a href=""http://www.romanistik.de/pers/2021"">Prof. Dr. Daniela Pirazzini</a>",7.1,50.7333,,2012-01-16,2015-01-01,7005090
Prof. Dr. Dietmar Osthus,Essen,"<a href=""http://www.romanistik.de/pers/1449"">Prof. Dr. Dietmar Osthus</a>",4.4667,51.4667,,2011-07-05,2015-01-01,1026416
Prof. Dr. Dietrich Scholler,Mainz,"<a href=""http://www.romanistik.de/pers/184"">Prof. Dr. Dietrich Scholler</a>",8.2667,50,,2010-04-21,2015-01-01,7004449
Prof. Dr. Dina De Rentiis,Bamberg,"<a href=""http://www.romanistik.de/pers/996"">Prof. Dr. Dina De Rentiis</a>",10.9,49.9,,2011-02-06,2015-01-01,7004325
Prof. Dr. Dorothee Röseberg,Halle an der Saale,"<a href=""http://www.romanistik.de/pers/2632"">Prof. Dr. Dorothee Röseberg</a>",12.0058500694,51.49571545,,2012-07-19,2015-01-01,
Prof. Dr. Dorothee Röseberg,Halle an der Saale,"<a href=""http://www.romanistik.de/pers/3003"">Prof. Dr. Dorothee Röseberg</a>",12.0058500694,51.49571545,,2013-02-05,2015-01-01,
Prof. Dr. Eberhard Geisler,Mainz,"<a href=""http://www.romanistik.de/pers/3440"">Prof. Dr. Eberhard Geisler</a>",8.2667,50,,2013-09-19,2015-01-01,7004449
Prof. Dr. Elisabeth Burr,Leipzig,"<a href=""http://www.romanistik.de/pers/94"">Prof. Dr. Elisabeth Burr</a>",12.4167,51.3333,,2010-01-17,2015-01-01,7012329
Prof. Dr. Elissa Pustka,Wien,"<a href=""http://www.romanistik.de/pers/4080"">Prof. Dr. Elissa Pustka</a>",16.3667,48.2167,,2014-09-08,2015-01-01,7003321
Prof. Dr. Elmar Eggert,Kiel,"<a href=""http://www.romanistik.de/pers/802"">Prof. Dr. Elmar Eggert</a>",10.1333,54.3333,,2010-12-20,2015-01-01,7004457
Prof. Dr. Elmar Schafroth,Düsseldorf,"<a href=""http://www.romanistik.de/pers/2610"">Prof. Dr. Elmar Schafroth</a>",6.7833,51.2167,,2012-07-08,2015-01-01,7004443
Prof. Dr. Elton Prifti,Mannheim,"<a href=""http://www.romanistik.de/pers/29"">Prof. Dr. Elton Prifti</a>",8.4667,49.5,,2009-12-02,2015-01-01,7005179
Prof. Dr. Elwys De Stefani,Bern,"<a href=""http://www.romanistik.de/pers/1456"">Prof. Dr. Elwys De Stefani</a>",7.4333,46.95,,2011-07-08,2015-01-01,7007557
Prof. Dr. Enrique Rodrigues-Moura,Bamberg,"<a href=""http://www.romanistik.de/pers/176"">Prof. Dr. Enrique Rodrigues-Moura</a>",10.9,49.9,,2010-04-09,2015-01-01,7004325
Prof. Dr. Eva Gugenberger,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4031"">Prof. Dr. Eva Gugenberger</a>",7.7167,53.7833,,2014-07-28,2015-01-01,1009246
Prof. Dr. Eva Kimminich,Potsdam,"<a href=""http://www.romanistik.de/pers/2989"">Prof. Dr. Eva Kimminich</a>",13.0667,52.4,,2013-01-25,2015-01-01,7003728
Prof. Dr. Eva Lavric,Innsbruck,"<a href=""http://www.romanistik.de/pers/131"">Prof. Dr. Eva Lavric</a>",11.4,47.2667,,2010-02-13,2015-01-01,7003249
Prof. Dr. Eva Leitzke-Ungerer,Halle an der Saale,"<a href=""http://www.romanistik.de/pers/48"">Prof. Dr. Eva Leitzke-Ungerer</a>",12.0058500694,51.49571545,,2009-12-07,2015-01-01,
Prof. Dr. Eva Martha Eckkrammer,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3981"">Prof. Dr. Eva Martha Eckkrammer</a>",7.7167,53.7833,,2014-06-25,2015-01-01,1009246
Prof. Dr. Eva-Maria Remberger,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4042"">Prof. Dr. Eva-Maria Remberger</a>",7.7167,53.7833,,2014-08-01,2015-01-01,1009246
Prof. Dr. Fernand Hörner,Düsseldorf,"<a href=""http://www.romanistik.de/pers/118"">Prof. Dr. Fernand Hörner</a>",6.7833,51.2167,,2010-02-03,2015-01-01,7004443
Prof. Dr. Filippo Fonio,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3888"">Prof. Dr. Filippo Fonio</a>",7.7167,53.7833,,2014-05-13,2015-01-01,1009246
Prof. Dr. Franz Lebsanft,Bonn,"<a href=""http://www.romanistik.de/pers/2295"">Prof. Dr. Franz Lebsanft</a>",7.1,50.7333,,2012-05-07,2015-01-01,7005090
Prof. Dr. Franziska Sick,Kassel,"<a href=""http://www.romanistik.de/pers/82"">Prof. Dr. Franziska Sick</a>",9.3333,51.1667,,2010-01-08,2015-01-01,7005941
Prof. Dr. Fritz Nies,Düsseldorf,"<a href=""http://www.romanistik.de/pers/3451"">Prof. Dr. Fritz Nies</a>",6.7833,51.2167,,2013-09-25,2015-01-01,7004443
Prof. Dr. Georg  Kremnitz,Wien,"<a href=""http://www.romanistik.de/pers/3464"">Prof. Dr. Georg  Kremnitz</a>",16.3667,48.2167,,2013-09-30,2015-01-01,7003321
Prof. Dr. Georg A.  Kaiser,Konstanz,"<a href=""http://www.romanistik.de/pers/3447"">Prof. Dr. Georg A.  Kaiser</a>",9.1667,47.6667,,2013-09-24,2015-01-01,7005174
Prof. Dr. Georg Pichler,Alcalá de Henares,"<a href=""http://www.romanistik.de/pers/2956"">Prof. Dr. Georg Pichler</a>",-3.364614,40.4817201,,2013-01-02,2015-01-01,
Prof. Dr. Gerald Ford,Langeoog,"<a href=""http://www.romanistik.de/pers/1536"">Prof. Dr. Gerald Ford</a>",7.4860135,53.7460094,,2011-08-04,2015-01-01,
Prof. Dr. Gerda Haßler,Potsdam,"<a href=""http://www.romanistik.de/pers/103"">Prof. Dr. Gerda Haßler</a>",13.0667,52.4,,2010-01-23,2015-01-01,7003728
Prof. Dr. Gerhard  Poppenberg,Heidelberg,"<a href=""http://www.romanistik.de/pers/1067"">Prof. Dr. Gerhard  Poppenberg</a>",8.7,49.4167,,2011-03-02,2015-01-01,7005177
Prof. Dr. Gerhard  Wild,Frankfurt am Main,"<a href=""http://www.romanistik.de/pers/2762"">Prof. Dr. Gerhard  Wild</a>",8.662009637,50.1213881,,2012-09-24,2015-01-01,
Prof. Dr. Gesine Mueller,Köln,"<a href=""http://www.romanistik.de/pers/2026"">Prof. Dr. Gesine Mueller</a>",6.95,50.9333,,2012-01-16,2015-01-01,7004446
Prof. Dr. Gisela Febel,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3957"">Prof. Dr. Gisela Febel</a>",7.7167,53.7833,,2014-06-13,2015-01-01,1009246
Prof. Dr. Giuliana Giusti,Venice,"<a href=""http://www.romanistik.de/pers/912"">Prof. Dr. Giuliana Giusti</a>",12.5667,45.5833,,2011-01-18,2015-01-01,7003006
Prof. Dr. Gualtiero Boaglio,Wien,"<a href=""http://www.romanistik.de/pers/2358"">Prof. Dr. Gualtiero Boaglio</a>",16.3667,48.2167,,2012-05-29,2015-01-01,7003321
Prof. Dr. Gudrun Bachleitner-Held,Salzburg,"<a href=""http://www.romanistik.de/pers/4037"">Prof. Dr. Gudrun Bachleitner-Held</a>",13.05,47.8,,2014-07-31,2015-01-01,7003256
Prof. Dr. Gudrun Ziegler,Luxemburg,"<a href=""http://www.romanistik.de/pers/66"">Prof. Dr. Gudrun Ziegler</a>",6.1667,49.75,,2009-12-19,2015-01-01,7003514
Prof. Dr. Hanno Ehrlicher,Augsburg,"<a href=""http://www.romanistik.de/pers/2885"">Prof. Dr. Hanno Ehrlicher</a>",10.9,48.35,,2012-11-27,2015-01-01,7004324
Prof. Dr. Hans-Jürgen Lüsebrink,Saarbrücken,"<a href=""http://www.romanistik.de/pers/2644"">Prof. Dr. Hans-Jürgen Lüsebrink</a>",6.9667,49.25,,2011-07-10,2015-01-01,7004454
Prof. Dr. Hans-Jürgen Lüsebrink,Saarbrücken,"<a href=""http://www.romanistik.de/pers/1464"">Prof. Dr. Hans-Jürgen Lüsebrink</a>",6.9667,49.25,,2012-07-26,2015-01-01,7004454
Prof. Dr. Harm den Boer,Basel,"<a href=""http://www.romanistik.de/pers/3786"">Prof. Dr. Harm den Boer</a>",7.6,47.55,,2014-03-17,2015-01-01,7007269
Prof. Dr. Heidi Siller-Runggaldier,Innsbruck,"<a href=""http://www.romanistik.de/pers/1052"">Prof. Dr. Heidi Siller-Runggaldier</a>",11.4,47.2667,,2011-02-24,2015-01-01,7003249
Prof. Dr. Helene Blondeau,Miami,"<a href=""http://www.romanistik.de/pers/3598"">Prof. Dr. Helene Blondeau</a>",-80.1833,25.7667,,2013-12-01,2015-01-01,7014044
Prof. Dr. Helmut C. Jacobs,Essen,"<a href=""http://www.romanistik.de/pers/2687"">Prof. Dr. Helmut C. Jacobs</a>",4.4667,51.4667,,2012-08-13,2015-01-01,1026416
Prof. Dr. Henry Thorau,Trier,"<a href=""http://www.romanistik.de/pers/3044"">Prof. Dr. Henry Thorau</a>",6.5833,50,,2013-03-01,2015-01-01,7004451
Prof. Dr. Henry Thorau,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3825"">Prof. Dr. Henry Thorau</a>",7.7167,53.7833,,2014-04-08,2015-01-01,1009246
Prof. Dr. Ingo  Kolboom,Dresden,"<a href=""http://www.romanistik.de/pers/2967"">Prof. Dr. Ingo  Kolboom</a>",13.75,51.05,,2013-01-06,2015-01-01,7004455
Prof. Dr. Ingrid Neumann-Holzschuh,Regensburg,"<a href=""http://www.romanistik.de/pers/555"">Prof. Dr. Ingrid Neumann-Holzschuh</a>",12.1,49.0167,,2010-11-03,2015-01-01,7013496
Prof. Dr. Irene Weber Henking,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3976"">Prof. Dr. Irene Weber Henking</a>",7.7167,53.7833,,2014-06-24,2015-01-01,1009246
Prof. Dr. Isabella von Treskow,Regensburg,"<a href=""http://www.romanistik.de/pers/598"">Prof. Dr. Isabella von Treskow</a>",12.1,49.0167,,2010-11-10,2015-01-01,7013496
Prof. Dr. Isabelle Mordellet-Roggenbuck,Freiburg,"<a href=""http://www.romanistik.de/pers/3610"">Prof. Dr. Isabelle Mordellet-Roggenbuck</a>",7.85,48,,2013-12-05,2015-01-01,1003143
Prof. Dr. Jean-Marc Terrasse,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4008"">Prof. Dr. Jean-Marc Terrasse</a>",7.7167,53.7833,,2014-07-10,2015-01-01,1009246
Prof. Dr. Jens Andermann,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3846"">Prof. Dr. Jens Andermann</a>",7.7167,53.7833,,2014-04-22,2015-01-01,1009246
Prof. Dr. Jens Lüdtke,Heidelberg,"<a href=""http://www.romanistik.de/pers/2149"">Prof. Dr. Jens Lüdtke</a>",8.7,49.4167,,2012-03-14,2015-01-01,7005177
Prof. Dr. Jochen Mecke,Regensburg,"<a href=""http://www.romanistik.de/pers/18"">Prof. Dr. Jochen Mecke</a>",12.1,49.0167,,2009-11-24,2015-01-01,7013496
Prof. Dr. Johannes Angermüller,Mainz,"<a href=""http://www.romanistik.de/pers/51"">Prof. Dr. Johannes Angermüller</a>",8.2667,50,,2009-12-07,2015-01-01,7004449
Prof. Dr. Johannes Kabatek,Zürich,"<a href=""http://www.romanistik.de/pers/3012"">Prof. Dr. Johannes Kabatek</a>",8.55,47.3833,,2013-02-07,2015-01-01,7003765
Prof. Dr. Jörg Dünne,Erfurt,"<a href=""http://www.romanistik.de/pers/2"">Prof. Dr. Jörg Dünne</a>",11.05,50.9667,,2009-10-24,2015-01-01,7024031
