"<a href=""http://www.romanistik.de/pers/262"">Dr. Simona Fabellini</a>",Dr. Simona Fabellini,http://www-cgi.uni-regensburg.de/Fakultaeten/Romanistik/Institut/index.php?id=31,Universität Regensburg --  Universitätsstr.  31  Regensburg Deutschland ,2010-07-03,
"<a href=""http://www.romanistik.de/pers/3790"">Dr. Simone Ventura</a>",Dr. Simone Ventura,http://www.sllf.qmul.ac.uk/people/simone-ventura,Queen Mary University of London --  Mile End Road Arts One 209A E1 4NS London Vereinigtes Königreich ,2014-03-18,
"<a href=""http://www.romanistik.de/pers/2805"">Dr. Sofia  Stratilaki</a>",Dr. Sofia  Stratilaki,##NA##,##NA## -- ##NA##,2012-10-21,
"<a href=""http://www.romanistik.de/pers/1730"">Dr. Sonja Kral</a>",Dr. Sonja Kral,http://romanistik.univie.ac.at/personal/,Universität Wien --  Garnisongasse  13 1090 Wien Österreich ,2011-10-12,
"<a href=""http://www.romanistik.de/pers/2282"">Dr. Sophie  Bertho</a>",Dr. Sophie  Bertho,##NA##,Albert-Ludwigs-Universität Freiburg --  Deutschland ,2012-05-01,
"<a href=""http://www.romanistik.de/pers/1698"">Dr. Stefania Murru</a>",Dr. Stefania Murru,##NA##,Università degli studi di Sassari --  Italien ,2011-10-01,
"<a href=""http://www.romanistik.de/pers/1934"">Dr. Stéfanie Witzigmann</a>",Dr. Stéfanie Witzigmann,##NA##,Pädagogische Hochschule Heidelberg --  Deutschland ,2011-12-17,
"<a href=""http://www.romanistik.de/pers/3299"">Dr. Stephanie Fleischmann</a>",Dr. Stephanie Fleischmann,##NA##,Lateinamerika-Institut (LAI) --  Deutschland ,2013-07-09,
"<a href=""http://www.romanistik.de/pers/3795"">Dr. Stephanie Klauk</a>",Dr. Stephanie Klauk,http://musica.dhi-roma.it/1387.html,Deutsches Historisches Institut in Rom --  Via Aurelia Antica 391 00165 Rom Italien ,2014-03-20,
"<a href=""http://www.romanistik.de/pers/2007"">Dr. Stephen Dörr</a>",Dr. Stephen Dörr,##NA##,Heidelberger Akademie der Wissenschaften --  Seminarstraße 3 69117 Heidelberg Deutschland ,2012-01-12,
"<a href=""http://www.romanistik.de/pers/1268"">Dr. Steve Pagel</a>",Dr. Steve Pagel,http://www.romanistik.uni-halle.de/studienbereiche/sprachwissludwig/team/#anchor2370057,Martin-Luther-Universität Halle-Wittenberg --   Halle an der Saale Deutschland ,2011-05-12,
"<a href=""http://www.romanistik.de/pers/4059"">Dr. Susana Paula Tavares</a>",Dr. Susana Paula Tavares,##NA##,##NA## -- ##NA##,2014-08-14,
"<a href=""http://www.romanistik.de/pers/3905"">Dr. Susannah  Ellis</a>",Dr. Susannah  Ellis,##NA##,Ecole Normale Supérieure --  rue d'Ulm 45 75005 Paris Europäische Union ,2014-05-19,
"<a href=""http://www.romanistik.de/pers/3881"">Dr. Susannah  Ellis</a>",Dr. Susannah  Ellis,##NA##,##NA## -- ##NA##,2014-05-11,
"<a href=""http://www.romanistik.de/pers/2718"">Dr. Sven Thorsten Kilian</a>",Dr. Sven Thorsten Kilian,##NA##,Universität Potsdam --  Deutschland ,2012-08-31,
"<a href=""http://www.romanistik.de/pers/813"">Dr. Sylvia Setzkorn</a>",Dr. Sylvia Setzkorn,http://www2.rz.hu-berlin.de/romanistik/setzkorn.html,Humboldt-Universität zu Berlin --   Berlin Deutschland ,2010-12-23,
"<a href=""http://www.romanistik.de/pers/3891"">Dr. Tanja Schwan</a>",Dr. Tanja Schwan,http://www.uni-leipzig.de/~tanjaschwan/,Universität Leipzig --  Beethovenstr.  15 04107 Leipzig Deutschland ,2014-05-14,
"<a href=""http://www.romanistik.de/pers/4057"">Dr. Teresa Hiergeist</a>",Dr. Teresa Hiergeist,http://www.romanistik.phil.uni-erlangen.de/institut/mitarbeiterinnen/hiergeist.shtml,Friedrich-Alexander Universität Erlangen-Nürnberg --  Bismarckstr.1  91054 Erlangen Deutschland ,2014-08-13,
"<a href=""http://www.romanistik.de/pers/3666"">Dr. Teresa Staudacher</a>",Dr. Teresa Staudacher,##NA##,##NA## --  Deutschland ,2014-01-09,
"<a href=""http://www.romanistik.de/pers/2434"">Dr. Theresa Vögle</a>",Dr. Theresa Vögle,##NA##,##NA## -- ##NA##,2012-06-12,
"<a href=""http://www.romanistik.de/pers/3739"">Dr. Thi Thu Ha Ngo</a>",Dr. Thi Thu Ha Ngo,##NA##,##NA## -- ##NA##,2014-03-03,
"<a href=""http://www.romanistik.de/pers/9"">Dr. Thomas Stöber</a>",Dr. Thomas Stöber,http://www.thomas-stoeber.de,Ludwig-Maximilians-Universität München --  Geschwister-Scholl-Platz 1 80539 München Deutschland ,2009-10-29,
"<a href=""http://www.romanistik.de/pers/4068"">Dr. Thomas Weidhaas</a>",Dr. Thomas Weidhaas,##NA##,##NA## -- ##NA##,2014-08-22,
"<a href=""http://www.romanistik.de/pers/2872"">Dr. Tilman Schröder</a>",Dr. Tilman Schröder,http://www.jfz.uni-augsburg.de/zentrum/mitarbeiter/geschaeftsfuehrung/,Universität Augsburg --  Universitätsstraße 2 86159 Augsburg Deutschland ,2012-11-22,
"<a href=""http://www.romanistik.de/pers/1373"">Dr. Tilmann Altenberg</a>",Dr. Tilmann Altenberg,http://www.cardiff.ac.uk/modern-languages/profile/tilmann-altenberg/,Cardiff University --  65-68 Park Place  CF10 3AS Cardiff Vereinigtes Königreich ,2011-06-13,
"<a href=""http://www.romanistik.de/pers/2258"">Dr. Timo  Obergöker</a>",Dr. Timo  Obergöker,##NA##,Johannes-Gutenberg-Universität Mainz --  Deutschland ,2012-04-21,
"<a href=""http://www.romanistik.de/pers/2943"">Dr. Tobias Eisermann</a>",Dr. Tobias Eisermann,##NA##,Universität Köln --  Deutschland ,2012-12-26,
"<a href=""http://www.romanistik.de/pers/3684"">Dr. Trinidad Marín Villora</a>",Dr. Trinidad Marín Villora,##NA##,##NA## --   Breslau Polen ,2014-01-24,
"<a href=""http://www.romanistik.de/pers/1272"">Dr. Ulrich Farrenkopf</a>",Dr. Ulrich Farrenkopf,http://www.romanistik.uni-freiburg.de/kailuweit/index.php?menue=betr,Albert-Ludwigs-Universität Freiburg --   Freiburg i. Br. Deutschland ,2011-05-15,
"<a href=""http://www.romanistik.de/pers/2579"">Dr. Ulrike  Hollender</a>",Dr. Ulrike  Hollender,www.staatsbibliothek-berlin.de/romanistik,Staatsbibliothek zu Berlin - Preußischer  Kulturbesitz --  Potsdamer Str.  33 10785  Berlin Deutschland ,2012-06-29,
"<a href=""http://www.romanistik.de/pers/4030"">Dr. Urs Urban</a>",Dr. Urs Urban,##NA##,##NA## -- ##NA##,2014-07-26,
"<a href=""http://www.romanistik.de/pers/1566"">Dr. Ursula Trappe</a>",Dr. Ursula Trappe,##NA##,Westfälische Wilhelms-Universität Münster --   Münster Deutschland ,2011-08-16,
"<a href=""http://www.romanistik.de/pers/53"">Dr. Ute Barbara Schilly</a>",Dr. Ute Barbara Schilly,##NA##,##NA## --  Deutschland ,2009-12-08,
"<a href=""http://www.romanistik.de/pers/3728"">Dr. Valentina Russo</a>",Dr. Valentina Russo,##NA##,##NA## -- ##NA##,2014-03-01,
"<a href=""http://www.romanistik.de/pers/3903"">Dr. Valeriu P. Stancu</a>",Dr. Valeriu P. Stancu,##NA##,Humboldt-Universität zu Berlin / Universitatea Alexandru Ioan Cuza Iasi --  Unter den Linden  6 10099 Berlin Deutschland ,2014-05-19,
"<a href=""http://www.romanistik.de/pers/2756"">Dr. Vera Elisabeth Gerling</a>",Dr. Vera Elisabeth Gerling,http://www.phil-fak.uni-duesseldorf.de/rom1/personal/dr-vera-elisabeth-gerling/,Heinrich-Heine-Universität Düsseldorf --  Universitätsstr. 1 40225 Düsseldorf Deutschland ,2012-09-21,
"<a href=""http://www.romanistik.de/pers/3155"">Dr. Vera Schanz</a>",Dr. Vera Schanz,##NA##,##NA## -- ##NA##,2013-05-05,
"<a href=""http://www.romanistik.de/pers/966"">Dr. Vera Tufano</a>",Dr. Vera Tufano,##NA##,##NA## --  Italien ,2011-01-29,
"<a href=""http://www.romanistik.de/pers/54"">Dr. Verena Schmöller</a>",Dr. Verena Schmöller,http://www.phil.uni-passau.de/die-fakultaet/lehrstuehle-professuren/romanistik/romanische-literaturen/personal/verena-schmoeller.html,Technische Universität München --  Gabelsberger Straße  39 80333 München Deutschland ,2009-12-08,
"<a href=""http://www.romanistik.de/pers/3183"">Dr. Verena Schwägerl-Melchior</a>",Dr. Verena Schwägerl-Melchior,##NA##,Karl-Franzens-Universität Graz --  Merangasse 70 8010 Graz Österreich ,2013-05-21,
"<a href=""http://www.romanistik.de/pers/3033"">Dr. Verena Thaler</a>",Dr. Verena Thaler,##NA##,Universität Mannheim --  Deutschland ,2013-02-23,
"<a href=""http://www.romanistik.de/pers/3691"">Dr. Viktoria Adam</a>",Dr. Viktoria Adam,##NA##,Ruprecht-Karls-Universität Heidelberg --  Seminarstrasse 3 69117 Heidelberg Deutschland ,2014-01-29,
"<a href=""http://www.romanistik.de/pers/4005"">Dr. Virginie Geisler</a>",Dr. Virginie Geisler,##NA##,Universität des Saarlandes --  Deutschland ,2014-07-10,
"<a href=""http://www.romanistik.de/pers/3975"">Dr. Viviane  Azarian</a>",Dr. Viviane  Azarian,##NA##,##NA## -- ##NA##,2014-06-23,
"<a href=""http://www.romanistik.de/pers/179""> Dr. Volker Jaeckel </a>",Dr. Volker Jaeckel ,www.letras.ufmg.br ,"Universidade Federal de Minas Gerais --  Av. Pres. Antônio Carlos 6627 31270-901 Belo Horizonte, MG Brasilien  ",2010-04-14,
"<a href=""http://www.romanistik.de/pers/1369"">Dr. Werner Imbach</a>",Dr. Werner Imbach,http://uk-online.uni-koeln.de/cgi-bin/show.pl/page?uni=1&i_nr=31&f_nr=4&id=3828,Universität zu Köln --   Köln Deutschland ,2011-06-11,
"<a href=""http://www.romanistik.de/pers/1668"">Dr. Werner Müller-Pelzer</a>",Dr. Werner Müller-Pelzer,http://www.fh-dortmund.de/de/studi/fb/9/personen/lehr/muellerpelzer/index.php,FH Dortmund --   Dortmund Deutschland ,2011-09-20,
"<a href=""http://www.romanistik.de/pers/3515"">Dr. Willi Jung</a>",Dr. Willi Jung,##NA##,Rheinische Friedrich-Wilhelms-Universität Bonn --  Am Hof 1 53113 Bonn Deutschland ,2013-10-28,
"<a href=""http://www.romanistik.de/pers/1907"">Dr. Xenia von Tippelskirch</a>",Dr. Xenia von Tippelskirch,http://www.ruhr-uni-bochum.de/ngg/Mitarbeiter/v_tippelskirch.html,Ruhr-Universität Bochum --  Deutschland ,2011-12-09,
"<a href=""http://www.romanistik.de/pers/3009"">Dr. Yasmin  Temelli</a>",Dr. Yasmin  Temelli,##NA##,Heinrich-Heine-Universität Düsseldorf --  Unversitätsstraße 1 40225 Düsseldorf Deutschland ,2013-02-07,
"<a href=""http://www.romanistik.de/pers/1862"">Dr. Yolanda Melgar Pernías</a>",Dr. Yolanda Melgar Pernías,##NA##,Humboldt-Universität zu Berlin --  Deutschland ,2011-11-23,
"<a href=""http://www.romanistik.de/pers/762"">Edith Roth</a>",Edith Roth,##NA##,##NA## --  Deutschland ,2010-12-12,
"<a href=""http://www.romanistik.de/pers/1089"">Elena Avrasina</a>",Elena Avrasina,##NA##,##NA## --  Deutschland ,2011-03-09,
"<a href=""http://www.romanistik.de/pers/546"">Elena Holm</a>",Elena Holm,##NA##,##NA## -- ##NA##,2010-10-31,
"<a href=""http://www.romanistik.de/pers/4058"">Elisa Sorrenti</a>",Elisa Sorrenti,##NA##,##NA## -- ##NA##,2014-08-14,
"<a href=""http://www.romanistik.de/pers/3985"">Elisabeth Heyne</a>",Elisabeth Heyne,##NA##,##NA## -- ##NA##,2014-06-26,
"<a href=""http://www.romanistik.de/pers/2684"">Elke Lackner</a>",Elke Lackner,##NA##,Karl-Franzens-Universität Graz --   Graz Österreich ,2012-08-10,
"<a href=""http://www.romanistik.de/pers/4062"">Elmar Schmidt</a>",Elmar Schmidt,##NA##,Universität Bonn --  Am Hof 1 53113 Bonn Deutschland ,2014-08-17,
"<a href=""http://www.romanistik.de/pers/3970"">Elodie Ripoll</a>",Elodie Ripoll,http://www.fsgs.fu-berlin.de/personen/doktoranden/fuenfterjahrgang/Ripoll/index.html,Freie Unversität Berlin --  Deutschland ,2014-06-20,
"<a href=""http://www.romanistik.de/pers/528"">Emika Bartodziej</a>",Emika Bartodziej,##NA##,##NA## -- ##NA##,2010-10-28,
"<a href=""http://www.romanistik.de/pers/3747"">Emmanuel Faure</a>",Emmanuel Faure,www.eftraductions.de,##NA## --  Deutschland ,2014-03-03,
"<a href=""http://www.romanistik.de/pers/702"">Enrico Serena</a>",Enrico Serena,##NA##,Ruhr-Universität Bochum --   Bochum Deutschland ,2010-11-26,
"<a href=""http://www.romanistik.de/pers/4074"">Eric Engel</a>",Eric Engel,##NA##,##NA## -- ##NA##,2014-08-28,
"<a href=""http://www.romanistik.de/pers/1367"">Erica Autelli</a>",Erica Autelli,##NA##,Leopold-Franzens-Universität Innsbruck --  Innrain 52d 6020 Innsbruck Österreich ,2011-06-11,
"<a href=""http://www.romanistik.de/pers/972"">Estella Llorente</a>",Estella Llorente,##NA##,Ibero-Americana --  Deutschland ,2011-01-31,
"<a href=""http://www.romanistik.de/pers/191"">Eva Ares</a>",Eva Ares,http://ibero-americana.net,Iberoamericana --  Deutschland ,2010-05-06,
"<a href=""http://www.romanistik.de/pers/102"">Eva Maria Loos</a>",Eva Maria Loos,http://www.uni-heidelberg.de/fakultaeten/neuphil/iask/sued/seminar/abteilungen/spanisch/profil_loos.html,Ruprecht-Karls-Universität Heidelberg --  Seminarstr.  3 69117 Heidelberg Deutschland ,2010-01-22,
"<a href=""http://www.romanistik.de/pers/2841"">Eva Rothenberger</a>",Eva Rothenberger,##NA##,Universität Augsburg --  Universitätsstraße 10 86159 Augsburg Deutschland ,2012-11-05,
"<a href=""http://www.romanistik.de/pers/1140"">Eva Wilhelm</a>",Eva Wilhelm,##NA##,##NA## -- ##NA##,2011-03-30,
"<a href=""http://www.romanistik.de/pers/3859"">Eva-Maria Hochhauser</a>",Eva-Maria Hochhauser,##NA##,##NA## -- ##NA##,2014-04-28,
"<a href=""http://www.romanistik.de/pers/97"">Evelyn Wiesinger</a>",Evelyn Wiesinger,http://www.uni-regensburg.de/sprache-literatur-kultur/romanistik/sprachwissenschaft/mitarbeiter-neumann-holzschuh/wiesinger/index.html,Universität Regensburg --  Universitätsstraße  31 93053 Regensburg Deutschland ,2010-01-21,
"<a href=""http://www.romanistik.de/pers/916"">Evgeniya Markova</a>",Evgeniya Markova,##NA##,##NA## -- ##NA##,2011-01-18,
"<a href=""http://www.romanistik.de/pers/4000"">Fabian Lehmann</a>",Fabian Lehmann,##NA##,##NA## -- ##NA##,2014-07-07,
"<a href=""http://www.romanistik.de/pers/3894"">Fabien Kunz-Vitali</a>",Fabien Kunz-Vitali,http://www1.uni-hamburg.de/romanistik/personal/w_kunz.html,Universität Hamburg --  Von-Melle-Park 6 20146 Hamburg Deutschland ,2014-05-15,
"<a href=""http://www.romanistik.de/pers/4003"">Fabienne Detoc</a>",Fabienne Detoc,http://kw.uni-paderborn.de/institute-einrichtungen/institut-fuer-germanistik-und-vergleichende-literaturwissenschaft/komparatistik/personal/detoc/,Universität Paderborn --  Warburger Str. 100  33098 Paderborn Deutschland ,2014-07-09,
"<a href=""http://www.romanistik.de/pers/152"">Fabienne Douls Eicher</a>",Fabienne Douls Eicher,http://www.rose.uzh.ch/doktorat/doktoratsprogramm/doktorierende/douls.html,Universität Zürich --  Schweiz ,2010-03-06,
"<a href=""http://www.romanistik.de/pers/3318"">Fabienne Loureiro</a>",Fabienne Loureiro,##NA##,Universität Köln --  Deutschland ,2013-07-14,
"<a href=""http://www.romanistik.de/pers/3743"">Fabio Nogueira</a>",Fabio Nogueira,##NA##,##NA## --  Deutschland ,2014-03-03,
"<a href=""http://www.romanistik.de/pers/1427"">Facundo Saxe</a>",Facundo Saxe,##NA##,##NA## --  Argentinien ,2011-06-28,
"<a href=""http://www.romanistik.de/pers/4048"">Fanny Romoth</a>",Fanny Romoth,##NA##,Universität Rostock --  Deutschland ,2014-08-05,
"<a href=""http://www.romanistik.de/pers/3792"">Felix Tacke</a>",Felix Tacke,##NA##,##NA## -- ##NA##,2014-03-19,
"<a href=""http://www.romanistik.de/pers/3766"">Filippo Boldrini</a>",Filippo Boldrini,##NA##,##NA## -- ##NA##,2014-03-08,
"<a href=""http://www.romanistik.de/pers/3736"">Florence Marienne-Yao</a>",Florence Marienne-Yao,##NA##,##NA## -- ##NA##,2014-03-02,
"<a href=""http://www.romanistik.de/pers/4001"">Francesca  Funaro</a>",Francesca  Funaro,##NA##,##NA## -- ##NA##,2014-07-07,
"<a href=""http://www.romanistik.de/pers/3827"">Francesco Crifo</a>",Francesco Crifo,##NA##,##NA## -- ##NA##,2014-04-08,
"<a href=""http://www.romanistik.de/pers/177"">Frank  Weßel</a>",Frank  Weßel,##NA##,##NA## -- ##NA##,2010-04-09,
"<a href=""http://www.romanistik.de/pers/183"">Frank Günther-Spohr</a>",Frank Günther-Spohr,www.frank-guenther-spohr.net,Ruhr-Universität Bochum --  Universitätsstraße 150 44801 Bochum Deutschland ,2010-04-20,
"<a href=""http://www.romanistik.de/pers/46"">Frank Reza Links</a>",Frank Reza Links,http://romanistik.phil-fak.uni-koeln.de/2543.html?&L=0,Universität zu Köln  --  Albertus-Magnus-Platz  50923 Köln  Deutschland ,2009-12-06,
"<a href=""http://www.romanistik.de/pers/1106"">Frank Savelsberg</a>",Frank Savelsberg,http://www.uni-goettingen.de/de/savelsberg-frank/426839.html,Georg-August-Universität Göttingen --  Humboldtallee 19 37073 Göttingen Deutschland ,2011-03-16,
"<a href=""http://www.romanistik.de/pers/4035"">Frank-Michael Weiß</a>",Frank-Michael Weiß,##NA##,##NA## --  Deutschland ,2014-07-31,
"<a href=""http://www.romanistik.de/pers/22"">Franziska Maria Hack</a>",Franziska Maria Hack,##NA##,University of Oxford --  Vereinigtes Königreich ,2009-12-02,
"<a href=""http://www.romanistik.de/pers/2185"">Frédéric Nicolosi</a>",Frédéric Nicolosi,##NA##,Johannes-Gutenberg-Universität Mainz --  Deutschland ,2012-03-29,
"<a href=""http://www.romanistik.de/pers/4079"">Gabi Guadamillas</a>",Gabi Guadamillas,##NA##,##NA## -- ##NA##,2014-09-02,
"<a href=""http://www.romanistik.de/pers/166"">Gabriele Montaldi-Seelhorst</a>",Gabriele Montaldi-Seelhorst,##NA##,Universität Hamburg --   Hamburg Deutschland ,2010-03-20,
"<a href=""http://www.romanistik.de/pers/480"">Gabriele Sibinger</a>",Gabriele Sibinger,##NA##,##NA## -- ##NA##,2010-10-21,
"<a href=""http://www.romanistik.de/pers/3563"">Gabriella Lambrecht</a>",Gabriella Lambrecht,##NA##,##NA## -- ##NA##,2013-11-16,
"<a href=""http://www.romanistik.de/pers/2205"">Galina Putjata</a>",Galina Putjata,##NA##,Technische Universität Dresden --  Deutschland ,2012-04-04,
"<a href=""http://www.romanistik.de/pers/3814"">Géraldine Desmarchelier</a>",Géraldine Desmarchelier,##NA##,##NA## --  Deutschland ,2014-04-02,
"<a href=""http://www.romanistik.de/pers/895"">Gerrit Berenike Heiter</a>",Gerrit Berenike Heiter,##NA##,##NA## -- ##NA##,2011-01-16,
"<a href=""http://www.romanistik.de/pers/3810"">Gilbert Shang Ndi</a>",Gilbert Shang Ndi,##NA##,##NA## -- ##NA##,2014-03-28,
"<a href=""http://www.romanistik.de/pers/981"">Griseldis Hemekendreis</a>",Griseldis Hemekendreis,##NA##,Universität Hamburg --   Hamburg Deutschland ,2011-02-02,
"<a href=""http://www.romanistik.de/pers/3709"">Guido Furci</a>",Guido Furci,http://univparis3.academia.edu/GFurci,Paris 3 - Sorbonne Nouvelle ; Fondation pour la Mémoire de la Shoah --   Paris Frankreich ,2014-02-16,
"<a href=""http://www.romanistik.de/pers/4002"">Haimo  Stiemer</a>",Haimo  Stiemer,##NA##,##NA## --  Deutschland ,2014-07-08,
"<a href=""http://www.romanistik.de/pers/3695"">Hanna Budig</a>",Hanna Budig,http://www.uni-bamberg.de/?id=75328,Otto-Friedrich-Universität Bamberg / Universitat d'Alacant --  Deutschland ,2014-02-03,
"<a href=""http://www.romanistik.de/pers/3793"">Hartmut Duppel</a>",Hartmut Duppel,##NA##,Universität Regensburg --  Deutschland ,2014-03-19,
"<a href=""http://www.romanistik.de/pers/3591"">Hebe Gargiulo</a>",Hebe Gargiulo,##NA##,##NA## -- ##NA##,2013-11-28,
"<a href=""http://www.romanistik.de/pers/3735"">Heike Jauch</a>",Heike Jauch,##NA##,##NA## -- ##NA##,2014-03-01,
"<a href=""http://www.romanistik.de/pers/1764"">Heike Susanne Jauch</a>",Heike Susanne Jauch,##NA##,Charité Universitätsmedizin Berlin --  Deutschland ,2011-10-26,
"<a href=""http://www.romanistik.de/pers/3028"">Heinz Knape</a>",Heinz Knape,##NA##,##NA## -- ##NA##,2013-02-18,
"<a href=""http://www.romanistik.de/pers/4045"">Helen Fernandes</a>",Helen Fernandes,##NA##,##NA## -- ##NA##,2014-08-03,
"<a href=""http://www.romanistik.de/pers/782"">Helena Wolff</a>",Helena Wolff,##NA##,##NA## -- ##NA##,2010-12-16,
"<a href=""http://www.romanistik.de/pers/236"">Helmut Ullrich</a>",Helmut Ullrich,##NA##,Ruprecht-Karls-Universität Heidelberg --  Deutschland ,2010-06-12,
"<a href=""http://www.romanistik.de/pers/2669"">Henrieke Markert</a>",Henrieke Markert,##NA##,##NA## -- ##NA##,2012-08-03,
"<a href=""http://www.romanistik.de/pers/850"">Herrad Schmidt</a>",Herrad Schmidt,http://www.hispanistik.uni-bonn.de/lehrende/frau-herrad-almut-schmidt,Rheinische Friedrich-WIlhelms-Universität Bonn --   Bonn Deutschland ,2011-01-04,
"<a href=""http://www.romanistik.de/pers/111"">Hiltrud Lautenbach</a>",Hiltrud Lautenbach,##NA##,##NA## -- ##NA##,2010-01-27,
"<a href=""http://www.romanistik.de/pers/200"">Ibou Coulibaly Diop</a>",Ibou Coulibaly Diop,##NA##,##NA## --  Wehneltsteig 9 13629 Berlin Deutschland ,2010-05-14,
"<a href=""http://www.romanistik.de/pers/202"">Ida Danciu</a>",Ida Danciu,##NA##,Universität Hamburg --  Deutschland ,2010-05-16,
"<a href=""http://www.romanistik.de/pers/1381"">Imma Martí</a>",Imma Martí,http://homepage.ruhr-uni-bochum.de/imma.marti/,Ruhr-Universität Bochum --   Bochum Deutschland ,2011-06-15,
"<a href=""http://www.romanistik.de/pers/104"">Ina Riesel</a>",Ina Riesel,http://www.ruhr-uni-bochum.de/slf/org/team/hilfskraefte.html,Ruhr-Universität Bochum --  Deutschland ,2010-01-23,
