id;datum;kategorie;bereich;sprachen;disziplinen;titel
rom0249;2008-05-07;kaTA;beTA;spES spÜG;dzLW dzMK;5th Int. Conference Alexander von Humboldt 2009: Travels Between Europe and the Americas
rom2352;2008-05-09;kaTA;beTP;spFR;dzLW dzMK;Les discours de l’amour dans les arts à l’âge classique
rom3725;2008-05-12;kaWI;beAM;spFR;dzLW dzMK;Zs: Grenzgänge Heft 26 (2006) Internationale Frankophonie und europäische Kulturtransfers
rom0594;2008-05-14;kaWI;beAM;spES;dzLW dzMK;Call for Papers: Cuban Transfers
rom3224;2008-05-14;kaTA;beTP;spES;dzSP;V Encuentro práctico de profesores de español en Alemania
rom0480;2008-05-15;kaTA;beTA;spFR spIT spPT spES spWR spÜG;dzLW dzSW dzMK dzSP dzDK dzWT;Aufruf zur Sektionenbildung zum XXXI. Romanistentag des DRV: Romanistik – Beruf und Berufung
rom3040;2008-05-15;kaTA;beTP;spES;dzSW;Symposium: Variación sintáctica del español
rom3741;2008-05-19;kaWI;beAM;spFR;dzSW;Zs.: Nouvelle revue d'onomastique N° 49-50 (2008): Onomastique galloromane Noms d'ailleurs
rom1068;2008-05-20;kaTA;beTA;spFR;dzLW;CfP: Relire Bourdouxhe. Colloque international
rom0538;2008-05-20;kaWI;beSTU;spFR spIT spPT spES spWR spÜG;dzLW;Bewerbung für den Promotionsstudiengang Literaturwissenschaft
rom3689;2008-05-20;kaTA;beTP;spFR spES spÜG;dzLW dzMK;Workshop Kulturelle Gründungsakte (Tagungsprogramm)
rom0393;2008-05-21;kaWI;beAM;spFR spÜG;dzLW;Appel à candidature : Le monde vu d'en bas : pour une sociopoétique de l'espace picaresque européen - Sujet de thèse dans le cadre du Doctorat Européen d'Etudes Supérieures (D.E.S.E.)
rom3213;2008-05-21;kaTA;beSV;spFR;dzMK;Université d'été: La France et les États-Unis
rom0103;2008-05-22;kaTA;beTP;spFR spÜG;dzLW dzMK;1er Congrès Cultures et Saveurs d'Europe
rom1213;2008-05-25;kaWI;beAM;spPT;dzLW dzSW dzMK;CfP: Translating Diasporas Portuguese Literary & Cultural Studies 21
rom3763;2008-05-25;kaTA;beTP;spPT spES;dzMK;Zuckerhut und Peitsche. Passauer LateinAmerikagespräche
rom2473;2008-05-25;kaWI;beAM;spFR;dzSW;Nachruf auf den Linguisten Peter Scherfer
rom0534;2008-05-26;kaTA;beTP;spES spÜG;dzLW dzMK;Berlin - Madrid: Postdiktatoriale Großstadtliteratur
rom0461;2008-05-27;kaTA;beTP;spFR;dzLW;Atelier du Québec à Bayreuth
rom1793;2008-05-28;kaTA;beTP;spFR spIT;dzLW dzMK;Int. Tagung: Der Salon als transfergenerierender Kulturraum
rom3033;2008-05-28;kaTA;beTA;spES spÜG;dzMK;Summer School: Cine documental latinoamericano
rom2941;2008-05-29;kaTA;beSV;spFR spIT spPT spES spWR spÜG;dzLW dzSW;Sommerschule: Mittelalterliche Quellen und Neue Medien II. Elektronische Korpora und ihre Analyse
rom0211;2008-06-01;kaTA;beTP;spFR;dzSW;3es Journées allemandes des dictionnaires
rom1865;2008-06-05;kaTA;beTP;spES;dzLW dzMK;Jornada Hispánica: Topologien der Moderne in Spanien
rom3059;2008-06-05;kaTA;beTBE;spFR spIT spPT spES spWR spÜG;dzLW dzSW dzMK dzSP dzDK;Tagungsbericht zum Forum Junge Romanistik 2008 in Tübingen: Zeichen setzen – Konvention Kreativität Interpretation
rom2894;2008-06-07;kaTA;beTP;spFR;dzLW dzSW dzMK dzSP dzDK dzWT;Sektionenprogramme zum 6. Kongress des Frankoromanistenverbandes Normen - Normes
rom3021;2008-06-11;kaWI;beSTU;spFR;dzLW dzSW dzMK dzSP dzDK;Studiengänge am Frankreich-Zentrum der Universität Freiburg: verlängerte Bewerbungsfrist
rom0571;2008-06-13;kaTA;beTP;spES;dzLW;Borges und die phantastische Literatur
rom1384;2008-06-13;kaWI;beAM;spFR;dzMK;Deutsch-französischer Master-Studiengang Medienkulturanalyse / Analyse des pratiques culturelles
rom2431;2008-06-16;kaWI;beSTU;spFR;dzLW dzMK;Masterstudiengang Interkulturelle Deutsch-Französische Studien (Tübingen - Aix)
rom1372;2008-06-19;kaTA;beTP;spIT;dzMK;Das Mittelmeer: Poesie und Politik eines Raumes 1860-1960
rom3256;2008-06-19;kaTA;beTP;spFR spIT spPT spES spWR spÜG;dzSW;VI. Internationale Arbeitstagung Romanisch-deutscher und Innerromanischer Sprachvergleich
rom2872;2008-06-23;kaWI;beSTU;spFR spIT spES;dzLW dzSW dzMK dzSP;Romanistische Masterstudiengänge in Regensburg
rom0296;2008-06-23;kaTA;beTP;spFR spWR;dzLW dzSW dzMK dzSP dzDK dzWT;9e Congrès International de l'Association Internationale d’Études Occitanes / Associacion Internacionala d’Estudis Occitans
rom2525;2008-06-23;kaWI;beAM;spÜG;dzMK;Neuer Master-Studiengang: Transkulturelle Studien
rom2766;2008-06-24;kaTA;beTP;spES;dzLW;Programm d. Int. Tagung: El Inca Garcilaso de la Vega: entre varios mundos
rom3053;2008-06-24;kaTA;beTBE;spÜG;dzLW dzMK;Tagungsbericht d. int. Symposiums: Metareferenz in den Künsten und Medien
rom0720;2008-06-24;kaTA;beTA;spÜG;dzLW dzSW dzMK dzSP dzDK;CfP: Bi-directional Perspectives in the Cognitive Sciences
rom1686;2008-06-26;kaWI;beAM;spÜG;dzLW dzSW dzMK;Gedächtnisgeschichte: Ausschreibung des Max-Planck-Forschungspreises 2009
rom1996;2008-06-28;kaWI;beAM;spFR spIT spPT spES spWR spÜG;dzLW dzMK;Le beau la mode et le bonheur. Die Maskeraden der Schönheit: Artikelausschreibung der Zeitschrift Grenzgänge
rom3112;2008-07-03;kaWI;beAM;spÜG;dzLW dzMK;Theatrum-Metapher in der frühen Neuzeit - Neue Nummer von metaphorik.de 14/2008
rom3730;2008-07-04;kaWI;beAM;spPT spES;dzLW dzMK;Zs.: Iberoamericana. América latina - España - Portugal VIII (2008) 30
rom3750;2008-07-04;kaWI;beAM;spPT spES;dzSW;Zs.: Revista Internacional de Lingüística Iberoamericana (RILI). Volumen VI (2008) No. 11.
rom1702;2008-07-07;kaTA;beTA;spFR;dzLW dzSW dzMK;Geschlecht(er) und Narration(en): deutsch-französischer  Workshop
rom2393;2008-07-07;kaTA;beTA;spFR spÜG;dzLW dzSW dzMK;Luxemburgistik im Spannungsfeld von Mehrsprachigkeit Regionalität Nationalität und Internationalität 
rom1801;2008-07-07;kaTA;beTA;spÜG;dzMK;Interdisziplinäre Tagung: Die Krise: Versuch der Profilierung eines  begrifflichen Passepartouts
rom3756;2008-07-08;kaWI;beAM;spFR;dzLW dzSW dzMK;Zs.: TRIVIUM. Deutsch-französische Zeitschrift für Geistes- und Sozialwissenschaften - Neue Online Zeitschrift Nr. 1: 'Iconic Turn' und gesellschaftliche Reflexion
rom0173;2008-07-09;kaTA;beTA;spES spWR;dzLW dzSW dzMK dzSP dzDK;21. Deutscher Katalanistentag Sprache und Migration / 21è Col·loqui Germano-Català Llengua i migració
rom3443;2008-07-14;kaTA;beTA;spÜG;dzLW;Warum Lyrik? Gedichte und Lieder als bevorzugte Ausdrucksformen in den Kontroversen des späten Mittelalters und der frühen Neuzeit (1400–1600)
rom1206;2008-07-18;kaTA;beTA;spFR;dzLW dzMK;CfP: Théorisation des genres narratifs et Études de genre
rom3747;2008-07-18;kaWI;beAM;spÜG;dzLW dzSW dzMK;Zs: PhiN - Philologie im Netz 45 (2008)
rom1590;2008-07-18;kaTA;beTP;spFR spIT spPT spES spWR;dzSW;First Oxford Workshop on Romance Verb Morphology - OxMorph1
rom3734;2008-07-21;kaWI;beAM;spIT;dzLW dzSW dzMK dzSP dzDK;Zs.: Italienisch Nr. 59 Mai 2008
rom0290;2008-07-23;kaTA;beTP;spIT;dzLW;85. Jahrestagung der Deutschen Dante-Gesellschaft: Die Sprache der Engel. Dante und die Musik
rom3142;2008-07-29;kaWI;beAM;spÜG;dzWT;...über kulturelle Grenzen hinweg: Ausschreibung zum Wettbewerb der Zeitschrift Humboldt des Goethe-Instituts
rom2926;2008-08-03;kaTA;beTA;spÜG;dzLW dzMK;Sichtbarkeit und Unsichtbarkeit um 1800: Workshop des Grad.kollegs Aufklärung – Religion – Wissen
rom1595;2008-08-05;kaWI;beAM;spES;dzLW dzSW dzMK;Förderanträge für PROSPANIEN
rom0665;2008-08-06;kaTA;beTA;spFR;dzLW dzMK;CfP: 1859 Archéologues et géologues dans l’épaisseur du temps
rom0597;2008-08-06;kaTA;beTA;spÜG;dzLW dzMK;Call for People für den Workshop: Der Körper des Bildes. Zum Zusammenhang von Materialität und Bildlichkeit  
rom1009;2008-08-07;kaTA;beTA;spÜG;dzDK;CfP: Methodologies and Practices for Approaching Learning as a Social Phenomenon
rom2450;2008-08-07;kaTA;beTP;spÜG;dzSW;Mehrsprachigkeit: Herausforderungen und Chancen: 15. Weltkongress für Angewandte Linguistik (AILA 2008)
rom0699;2008-08-11;kaTA;beTA;spES;dzLW dzMK;CfP: Agonía Republicana - Living the Death of an Era
rom1419;2008-08-18;kaWI;beMB;spFR;dzLW dzMK;Die Deutsch-Französische Hochschule finanziert 5 neue Deutsch-Französische Doktorandenkollegien
rom0225;2008-08-21;kaTA;beTA;spÜG;dzSW;44. Studentische Tagung Sprachwissenschaft
rom0061;2008-08-22;kaTA;beTP;spÜG;dzSW;11. Internationale Konferenz der Geschichte der Sprachwissenschaften
rom1406;2008-08-22;kaWI;beAM;spÜG;dzSW;DFG-Schwerpunktprogramm 1234 „Sprachlautliche Kompetenz“ – Antragstellung zur zweiten Förderperiode
rom2533;2008-08-25;kaWI;beSTU;spÜG;dzLW dzMK;Neuer Salzburger Masterstudiengang: Vergleichende Literatur- und Kulturwissenschaft
rom3705;2008-08-25;kaTA;beTA;spES;dzSP dzDK;XVII Encuentro Práctico de profesores de ELE (Español como Lengua Extranjera)
rom0705;2008-08-27;kaTA;beTA;spÜG;dzLW;CfP: Alterität des Mittelalters? Aufforderung zur Revision eines Forschungsprogramms
rom1723;2008-08-29;kaWI;beAM;spFR spIT spPT spES spWR;dzLW dzMK;Grenzgänge. Beiträge zu einer modernen Romanistik Heft 27: Intermedialität
rom0407;2008-09-02;kaWI;beAM;spES;dzLW;Argentinien ist Gastland der Frankfurter Buchmesse 2010
rom2488;2008-09-02;kaWI;beAM;spFR spIT;dzSW;Nachruf Prof. Dr. Ernst-Ulrich Große (28.8.1938 - 26.8.2008)
rom2548;2008-09-03;kaTA;beTP;spÜG;dzLW;Noten Anmerkungen Kommentare in literarischen Texten
rom0375;2008-09-03;kaTA;beTP;spES;dzMK;Almodóvar - Ecos alemanes ecos internacionales
rom2966;2008-09-05;kaTA;beTP;spFR spIT spES spWR;dzLW dzSW dzMK;Stadt und Land in Mittelalter und Renaissance in der Romania - 2. Tagung des Netzwerks Mittelalter und Renaissance in der Romania
rom1449;2008-09-12;kaWI;beAM;spES;dzLW dzSW dzMK;Dissertationspreis Werner Krauss (Fristverlängerung)
rom1011;2008-09-12;kaWI;beAM;spES;dzMK;CfP: Mexikanisches Kino - Einladung zur Beteiligung an einem Sammelband
rom2615;2008-09-13;kaTA;beTP;spÜG;dzSW;Por que facer Lingüística Románica no século XXI
rom0767;2008-09-15;kaWI;beAM;spFR;dzLW dzSW;CfP: Corpus de textes textes en corpus : concepts méthodes et travaux Zeitschrift Corpus
rom1756;2008-09-16;kaWI;beSTU;spES;dzLW dzSW dzMK;Humanismus und Renaissance in Spanien und Deutschland - Dimensionen der Interkulturalität Deutsch-Spanische Sommerakademie
rom2359;2008-09-16;kaTA;beTP;spFR;dzMK;Les relations artistiques franco-allemandes et leur contexte européen entre 1789 et 1870
rom1827;2008-09-17;kaTA;beTP;spFR spIT spES spÜG;dzLW dzMK;Internationale Tagung Performativität der Prozession. Texte und Bilder ritueller Bewegung in der Vormoderne.  Performativité processionnelle. Discours et images prémodernes du mouvement rituel
rom0382;2008-09-22;kaTA;beTA;spÜG;dzLW dzSW dzMK;Anachronismen: Dies Romanicus Turicensis 2009
rom3037;2008-09-22;kaTA;beTA;spFR spÜG;dzSW;Supports et prédicats non verbaux dans les langues du monde int. Tagung
rom2511;2008-09-23;kaWI;beAM;spFR;dzLW;Neue Online-Zeitschrift aus Frankreich: Flaubert - revue critique et génétique
rom0174;2008-09-23;kaTA;beTP;spWR;dzLW dzSW dzMK;21. Deutscher Katalanistentag Sprache und Migration
rom3114;2008-09-26;kaTA;beTA;spFR spÜG;dzLW;Théorisation des genres narratifs et études de genre int. Tagung
rom1511;2008-09-26;kaWI;beAM;spÜG;dzLW dzSW dzMK dzDK dzWT;Einladung zur Nominierung: Internationaler Holberg-Gedenkpreis 2009
rom1428;2008-09-26;kaTA;beTA;spÜG;dzMK;Die Konstruktion des Vergessens int. Tagung d. UMR Cultures et Sociétés en Europe
rom1588;2008-09-29;kaTA;beTP;spFR spIT spES spÜG;dzDK;Film im Fremdsprachenunterricht
rom3106;2008-09-29;kaTA;beTP;spÜG;dzMK dzWT;THE COLONIAL MODERN - Internationale Konferenz in Berlin
rom1966;2008-09-30;kaTA;beTP;spES spÜG;dzLW dzMK;La jungla de cemento – Megalópolis en la jungla / City Jungle – City in the Jungle
rom2591;2008-10-01;kaWI;beMB;spÜG;dzLW dzMK;PhD-Net „Internationalisierung von Literatur und Wissenschaft seit der Frühen Neuzeit“
rom0478;2008-10-01;kaWI;beAM;spFR;dzLW dzSW dzMK;Aufruf zur Petitionsunterzeichnung: La Fondation Maison des Sciences de l’Homme : un avenir incertain ?
rom1325;2008-10-01;kaWI;beAM;spÜG;dzLW dzSW dzMK;Communicator-Preis 2009: 50.000 Euro für die beste Darstellung von Wissenschaft in der Öffentlichkeit
rom1363;2008-10-01;kaWI;beAM;spÜG;dzLW dzSW dzMK;DAAD übernimmt Förderung von Kongress- und Vortragsreisen ins Ausland
rom1186;2008-10-02;kaTA;beTA;spÜG;dzDK;CfP Tagung Sprachvergleich und Sprachdidaktik
rom2848;2008-10-02;kaTA;beSV;spFR spIT spES spÜG;dzLW dzMK;Ringvorlesung „Die Alpen und das Alpine in Literatur und Film“
rom0476;2008-10-02;kaTA;beTA;spES;dzLW dzSW dzMK dzSP dzDK;Aufruf zur Mitarbeit in den Sektionen des 17. Dt. Hispanistentags Tübingen 2009 Frist 15.10.
rom1519;2008-10-02;kaTA;beTA;spES;dzSW;El sincretismo en la gramática del español Hispanistentag Sektion 11 last call for papers
rom3054;2008-10-05;kaTA;beTBE;spFR spWR;dzLW dzSW dzMK;Tagungsbericht: IXe Congrès de l’Association Internationale d’Études Occitanes
rom1679;2008-10-06;kaTA;beTP;spFR spIT spÜG;dzLW dzMK;Gallophilie und Gallophobie in der Literatur und den Medien in Deutschland und in Italien im 18. Jahrhundert
rom1857;2008-10-06;kaTA;beTP;spÜG;dzLW dzMK;Jahrestagung des Zentrums für Literaturforschung: Kultur der Evolution
rom2933;2008-10-06;kaTA;beTP;spFR;dzLW dzSW dzMK;Société Internationale des Médiévistes Paris: Annual Orientation Meeting
rom0876;2008-10-06;kaTA;beTA;spÜG;dzMK;CfP: Ideas of Europe / Ideas for Europe
rom1314;2008-10-06;kaTA;beTP;spFR spÜG;dzSW;Colloque International sur les Universaux prosodiques
rom1705;2008-10-06;kaWI;beAM;spIT spPT spWR;dzSW;Gesucht: Zeitzeugen und private Zeugnisse zum Sprachwissenschaftler Max Leopold Wagner
rom2882;2008-10-07;kaTA;beTP;spFR spIT;dzLW;« S’approprier l’autre. La traduction de textes poétiques en tant qu’interprétation et réception créatrice »
rom2004;2008-10-08;kaTA;beTP;spÜG;dzLW dzMK;Lebensgeschichten erzählen. Zu einer Narratologie des Biographischen in der modernen Literatur
rom1763;2008-10-10;kaWI;beAM;spES;dzLW dzMK;IBEROAMERICANA. AMÉRICA LATINA - ESPAÑA - PORTUGAL
rom1327;2008-10-10;kaWI;beAM;spÜG;dzWT;Communicator-Preis des Stifterverbandes
rom0963;2008-10-11;kaTA;beTA;spIT;dzLW dzMK;CfP: Le specie del comico nella letteratura e nel cinema: il filone padano-emiliano
rom2366;2008-10-12;kaTA;beSV;spFR;dzLW;Lesung mit Maissa Bey und Vortrag zu der algerischen Autorin
rom1061;2008-10-12;kaTA;beTA;spIT;dzLW dzMK;CfP: Psychoanalysis and Italian Studies panel Society for Italian Studies Conference 2009
rom2854;2008-10-12;kaTA;beSV;spIT;dzMK;Ringvorlesung Italia e Italie. Identità di un paese al plurale
rom1603;2008-10-12;kaTA;beTP;spÜG;dzSW;»Form und Funktion«: 31. Jahrestagung der Deutschen Gesellschaft für Sprachwissenschaft (DGfS) 
rom3045;2008-10-13;kaTA;beTP;spIT;dzLW;Tag der Italienischen Literatur: Campagna amara: zur Kehrseite ländlicher Idylle
rom0831;2008-10-13;kaTA;beTA;spÜG;dzLW dzMK;CfP: Fiktum versus Faktum? Die Mathematik in Literatur und Film des 20. und 21. Jahrhunderts
rom2850;2008-10-13;kaTA;beSV;spFR spPT spES spÜG;dzMK;Ringvorlesung Erscheinungen. Der Film und das Gespenstische
rom0467;2008-10-14;kaWI;beAM;spÜG;dzWT;Aufruf gegen die Verschiebung der Semesterzeiten in Deutschland
rom0590;2008-10-15;kaWI;beAM;spIT;dzLW;CALL FOR CONTRIBUTIONS: Dialoghi sulla poesia a venire
rom3017;2008-10-15;kaWI;beSTU;spÜG;dzLW dzMK;Strukturiertes Promotionsprogramm an der Graduate School Practices of Literature (Münster)
rom0465;2008-10-15;kaWI;beAM;spPT;dzLW dzSW dzMK;Aufforderung zur Antragstellung für deutsch-brasilianische Kooperationsaufenthalte
rom1172;2008-10-16;kaWI;beAM;spFR spIT spÜG;dzLW;CfP: Sprache als Material Variations 17 (2009)
rom1389;2008-10-19;kaWI;beAM;spIT;dzLW dzSW dzMK dzSP;Deutsch-Italienische Hochschultage 2008
rom2604;2008-10-20;kaWI;beAM;spÜG;dzLW dzSW dzMK;PhiN (Philologie im Netz) 46/2008 soeben erschienen
rom3757;2008-10-24;kaWI;beAM;spFR spÜG;dzLW dzMK;Zs.: Variations 16 (2008): translatio
rom3761;2008-10-26;kaWI;beAM;spÜG;dzDK;Zs.: Zeitschrift für Romanische Sprachen und ihre Didaktik Heft 2.2 2008
rom3738;2008-10-29;kaWI;beAM;spFR;dzLW dzMK;Zs.: lendemains 33. Jahrgang 2008 No. 130/131 (Dossiers: la bande dessinée Frankreichbild im Wandel Mai 68)
rom3754;2008-10-31;kaWI;beAM;spÜG;dzMK;Zs.: Transversal. Multilingual webjournal. Oktober 2008: Gespräche zur Übersetzung
rom1724;2008-11-03;kaWI;beFJR;spFR spIT spPT spES spWR spÜG;dzLW dzSW dzMK dzSP dzDK;Grenzgänger und Exzentriker - 25. Forum Junge Romanistik (Trier 2009)
rom0307;2008-11-10;kaWI;beAM;spFR spÜG;dzMK;Afrikanische Filmtage
rom0698;2008-11-13;kaTA;beTA;spFR;dzLW dzSW dzMK;CfP: Adaptation. University of Cambridge French Graduate conference
rom2967;2008-11-15;kaTA;beTBE;spFR spIT spES;dzLW dzSW dzMK;Stadt und Land in Mittelalter und Renaissance in der Romania: Bericht zur 2. Fachtagung des Netzwerks Mittelalter und Renaissance in der Romania (MIRA)
rom1833;2008-11-20;kaWI;beAM;spÜG;dzLW dzSW dzMK;Invitation to submit draft proposals for a Research Group to the Center for Interdisciplinary Research (ZiF) of Bielefeld University
rom3733;2008-11-22;kaWI;beAM;spES spÜG;dzLW dzMK;Zs.: Internationale Zeitschrift für Humboldt-Studien - HiN IX 17 (2008) online
rom3447;2008-11-25;kaWI;beSTU;spÜG;dzWT;Website der Fachschaft Romanistik aus Heidelberg
rom1721;2008-12-03;kaTA;beTA;spÜG;dzMK;Graduiertenschule „Europäische Kulturen“: Theorie des Kulturellen Gedächtnisses Freiburg
rom2821;2008-12-05;kaWI;beAM;spFR spÜG;dzLW dzMK;Recherche de partenariat/cooperation pour la fondation Humboldt
rom3751;2008-12-05;kaWI;beAM;spPT spES;dzLW dzSW dzMK;Zs.: Revista Internacional de Lingüística Iberoamericana (RILI). Volumen VI (2008) No. 12.
rom0859;2008-12-07;kaTA;beTA;spFR spÜG;dzLW dzSW dzMK;CfP: Graduiertentagung des Nachwuchsforums der Gesellschaft für Kanada-Studien
rom3739;2008-12-08;kaWI;beAM;spFR;dzLW dzMK;Zs.: Lendemains Heft 132 zum Thema Le centenaire de Simone de Beauvoir
rom0901;2008-12-08;kaTA;beTA;spÜG;dzLW dzSW dzMK;CfP: Interdisziplinäre Perspektiven auf Ambiguität Internationales Symposium
rom0469;2008-12-08;kaWI;beAM;spFR;dzLW dzSW dzMK dzSP dzDK;Aufruf zum Protest gegen die Schließung der deutschen Redaktion des RFI (Radio France Internationale)
rom3735;2008-12-09;kaWI;beAM;spIT;dzLW dzSW dzMK dzSP dzDK;Zs.: Italienisch Nr. 60/2008 (30. Jg.) erschienen
rom1551;2008-12-10;kaTA;beTP;spFR spPT spES;dzMK;Ethnicities Under (Visual) Construction: Workshop on Communication Analysis
rom0105;2008-12-10;kaTA;beTP;spÜG;dzSP dzDK;2. Bremer Symposion Autonomie und Motivation im Fremdsprachenlernen
rom0466;2008-12-12;kaWI;beAM;spFR;dzMK;Aufruf: Centre Marc Bloch in Gefahr
rom3433;2008-12-17;kaST;bePR;spFR spIT;dzLW;W3-Professur Romanische Literaturwissenschaft mit den Schwerpunkten Frankoromanistik und Italianistik 
rom2171;2008-12-18;kaST;beWS;spFR;dzLW dzMK;Lehrkraft für besondere Aufgaben (Frz. Literatur- und Kulturwissenschaft)
rom1612;2008-12-18;kaST;beSTI;spÜG;dzLW dzSW dzMK;Forschungsstipendien 2010 der Herzog August Bibliothek Wolfenbüttel
rom2787;2008-12-18;kaST;beSTI;spÜG;dzLW dzSW dzMK;Promotionsstipendien „Anfänge (in) der Moderne“
rom3386;2008-12-18;kaST;bePR;spÜG;dzMK;W2-Universitätsprofessor/in für Interkulturelle Kommunikation / Allgemeine Kulturwissenschaft
rom2239;2008-12-18;kaST;beWS;spES;dzMK dzSP;Lehrkraft für besondere Aufgaben (Spanische Sprachpraxis und Landeskunde)
rom3523;2008-12-18;kaST;beWS;spES;dzSW;Wiss. Mitarbeiter/in Spanische Sprachwissenschaft
rom2197;2008-12-18;kaST;beWS;spÜG;dzSW dzMK dzSP dzDK;Lehrkraft für besondere Aufgaben Interkulturelle Kommunikation und Angewandte Sprachwissenschaft
rom1536;2008-12-19;kaWI;beAM;spFR;dzLW;Eröffnung des Flaubert-Zentrums München
rom1825;2008-12-19;kaTA;beTA;spES;dzMK;Internationale Tagung: Fractured Identities: Resiting Hispanic Visual Cultures
rom2209;2008-12-19;kaST;beNW;spES;dzSP;Lehrkraft für besondere Aufgaben (Lektor/Lektorin) im Bereich spanische Sprachpraxis
rom2208;2008-12-19;kaST;beNW;spFR;dzSP;Lehrkraft für besondere Aufgaben (Lektor/Lektorin) im Bereich französische Sprachpraxis
rom0271;2008-12-20;kaTA;beTP;spPT;dzLW dzSW dzMK dzSP dzDK;8. Deutscher Lusitanistentag: Vorläufiges Tagungsprogramm
rom0045;2008-12-22;kaST;beSTI;spÜG;dzLW dzSW dzMK;10 Promotionsstipendien 1 Postdoc GK Expertenkulturen des 12. bis 16. Jahrhunderts (Universität Göttingen)
rom0475;2008-12-23;kaTA;beTA;spFR spIT spPT spES spWR;dzDK;Aufruf zur Mitarbeit an Sektion 5.3 des Romanistentags 2009: Authentizität im Unterricht romanischer Sprachen
rom0320;2008-12-23;kaST;beWS;spFR spES;dzLW;Akad. Rätin/Rat auf Lebenszeit (französische und spanische Literaturwissenschaft)
rom0010;2008-12-23;kaST;beSTI;spÜG;dzLW dzMK;1 Postdoc-Stipendium GCSC Gießen
rom2840;2009-01-03;kaWI;beAM;spÜG;dzLW dzSW dzMK dzSP;Rezensenten gesucht: ReLü Rezensionszeitschrift zur Literaturübersetzung
rom1398;2009-01-05;kaST;beSTI;spÜG;dzLW dzSW dzMK;Deutscher Studienpreis für Nachwuchswissenschaftler/innen aller Disziplinen
rom1797;2009-01-05;kaTA;beTP;spES;dzMK;Int. Tagung: México: migraciones culturales – topografías transatlánticas
rom1897;2009-01-05;kaST;bePR;spÜG;dzMK dzWT;Juniorprofessur für Wissenskulturen der europäischen Neuzeit
rom0477;2009-01-06;kaWI;beAM;spES spWR;dzLW dzMK;Aufruf zur Mitarbeit: Themenheft der Zeitschrift für Katalanistik Der Comic in Katalonien und den katalanischsprachigen Regionen - Barcelona als Zentrum des spanischen Comics
rom1719;2009-01-06;kaST;beSTI;spÜG;dzMK;Graduate Program Intercultural Humanities
